b1px,b1py,b1pz,b1e,b2px,b2py,b2pz,b2e,a1px,a1py,a1pz,a1e,a2px,a2py,a2pz,a2e,class,weight
-21.4842,-31.9175,161.415,165.961,17.9249,-28.5675,-20.8177,40.31,62.3554,37.2727,62.3145,95.7107,-54.494,19.5869,13.5393,59.4689,1,2.8273e-09
41.6329,27.5245,-85.2549,99.0007,25.6536,42.5899,3.29735,50.3389,-11.5581,-91.7866,-52.105,106.176,-46.3717,4.0281,36.1678,58.9463,1,2.8273e-09
28.241,38.5267,26.6663,54.9825,32.2094,7.2546,-5.51737,33.7107,-77.5746,-52.2812,-276.622,292.012,22.2041,-21.6854,-7.95141,32.0391,1,2.8273e-09
64.0154,52.6741,55.4822,100.2,50.4486,16.5963,3.72728,53.8161,-128.154,2.61369,-294.528,321.212,23.7583,-26.6928,-80.2197,87.8189,1,2.8273e-09
-75.2436,1.72492,-322.693,331.495,16.7158,-48.669,37.6718,64.1344,68.3506,50.7192,-203.743,220.806,-50.5137,3.82149,-62.327,80.3174,1,2.8273e-09
70.7402,-69.1384,-13.744,100.579,-70.6815,-45.313,-71.293,110.752,-8.80853,59.75,269.353,276.041,-10.9899,9.47869,7.05869,16.1384,1,2.8273e-09
-96.3186,14.2854,215.683,237.038,48.0165,13.7917,-62.0247,79.8742,85.6566,-70.4056,146.969,184.103,1.06649,33.856,5.12792,34.2587,1,2.8273e-09
-7.95705,52.0535,-91.6136,105.882,-34.9577,6.14754,-26.5691,44.5204,118.123,-92.3923,65.1469,163.504,-22.1249,11.7134,26.5117,36.4635,1,2.8273e-09
67.8854,-43.4901,44.9833,92.5245,-74.5948,-19.6049,-3.17704,77.4143,28.7328,25.9123,75.2561,84.6198,-11.9843,34.2674,-42.9455,56.2334,1,2.8273e-09
85.9548,-24.4045,-219.872,237.982,26.0471,-27.8885,-122.953,128.809,-117.245,68.7189,-45.7917,143.407,0.359413,-11.1364,-66.3513,67.2803,1,2.8273e-09
237.438,-44.9796,-612.533,658.966,64.7905,-41.7892,-281.777,292.194,-229.722,-89.5143,307.929,394.469,-85.8634,44.4619,121.947,155.629,1,2.8273e-09
5.12864,44.117,-296.708,300.051,-11.7838,30.4547,-159.03,162.414,-52.7952,-63.2612,-36.6127,90.1654,60.3945,-54.5356,5.89037,81.5863,1,2.8273e-09
27.0632,-57.4435,-240.727,249.099,28.6973,-26.4577,-11.5349,41.2484,-34.1762,44.7922,197.366,205.251,1.58855,-20.1051,-10.6254,22.7955,1,2.8273e-09
23.8873,-58.4905,-61.5646,88.3459,25.7176,56.6542,-70.9361,94.424,-47.6355,84.5138,-357.414,370.347,-33.4949,-39.0027,-81.2909,96.1839,1,2.8273e-09
-35.4875,111.456,239.709,266.819,-31.5458,-99.1895,817.314,824.002,83.3778,-28.2169,48.5375,100.518,-32.2173,-45.3788,90.1735,105.964,1,2.8273e-09
164.441,-24.4949,-53.5295,174.838,-42.2524,-68.4234,-455.946,463.02,-67.5499,112.959,-132.629,186.851,-59.1122,14.2153,-216.587,224.959,1,2.8273e-09
-52.8735,-37.1013,-130.498,145.818,-26.5598,-23.7886,-119.663,125.004,105.999,35.6859,-191.195,221.506,-9.70086,32.0718,2.99283,33.6402,1,2.8273e-09
61.5387,-41.5427,-22.8055,77.9337,-68.1307,1.21331,263.849,272.636,60.987,-24.5564,294.951,302.189,-41.355,45.3691,257.834,265.041,1,2.8273e-09
-96.1553,24.3017,-280.788,297.891,-52.8074,-22.8381,-313.97,319.293,87.1851,67.929,109.359,155.483,89.7221,-45.0196,31.3955,105.178,1,2.8273e-09
-107.501,163.992,-469.753,509.124,-48.0747,17.4189,-199.311,205.852,-1.0722,-118.261,-304.14,326.325,88.7072,-54.5869,-145.167,178.668,1,2.8273e-09
-86.976,35.7666,43.1276,104.678,48.7317,19.9334,9.14424,53.7845,14.1179,-86.2256,43.8203,97.7465,-6.99097,-9.24051,-58.5121,59.6483,1,2.8273e-09
20.4652,-79.2205,0.64454,82.05,47.1544,-59.4456,-36.5705,84.5482,-87.1055,92.0437,5.12077,126.829,37.7117,73.7247,-28.005,87.4172,1,2.8273e-09
42.6877,-199.887,-158.482,260.248,73.3156,-12.6967,3.29255,74.7014,-111.723,218.668,-132.422,278.986,14.7546,5.08669,9.87035,18.4661,1,2.8273e-09
-295.841,77.1092,-399.515,503.215,-121.086,13.4031,-41.0547,128.79,353.492,-48.7059,37.9624,358.845,31.6997,13.1056,-34.1333,48.3912,1,2.8273e-09
-190.159,98.9938,-470.168,517.266,-46.9579,57.9515,-239.242,250.774,128.866,-161.057,-183.532,276.097,114.934,-15.4521,-55.1169,128.4,1,2.8273e-09
-12.9563,-117.981,-175.493,212.011,61.8038,66.799,-6.97561,91.5333,-94.0868,-6.55658,-333.533,346.612,29.8404,9.84994,-31.4119,44.4317,1,2.8273e-09
-64.3,-41.0146,15.4565,78.0508,-36.1682,5.27107,-2.66902,36.8693,58.7358,-23.2589,50.3168,80.763,32.0356,46.7423,262.17,268.225,1,2.8273e-09
113.632,47.135,485.371,500.824,72.8289,8.02796,110.333,132.766,-92,-63.5327,-35.7724,117.389,-68.5965,58.4865,-10.8596,90.7969,1,2.8273e-09
-35.3736,-39.3588,-352.318,356.368,33.034,-12.1268,-69.8268,78.347,-53.9938,38.5694,-147.814,162.025,60.7057,24.1113,-306.91,313.784,1,2.8273e-09
47.1806,94.9025,-34.6819,112.344,-93.5586,2.88839,-65.144,114.439,36.8751,-194.331,-309.421,367.241,-27.4335,-2.52338,-110.172,113.564,1,2.8273e-09
53.5739,75.814,-169.015,193.221,46.0588,75.2962,-61.3021,108.173,-97.3197,-129.027,160.133,227.512,-51.4342,19.6537,115.102,127.594,1,2.8273e-09
-48.9381,-84.723,93.023,135.282,-53.3954,-15.6594,44.1495,71.2423,69.9223,141.391,124.948,201.227,42.9954,-22.4541,21.4828,53.05,1,2.8273e-09
129.817,49.7518,-31.8051,143.047,-42.8159,-29.4826,-299.064,303.582,-99.7914,-21.7664,-42.6017,110.666,33.8292,7.9955,-40.9062,53.6811,1,2.8273e-09
-118.052,-381.88,-391.589,560.787,-20.6587,-35.4659,-8.26579,42.0623,125.995,408.364,99.9325,438.888,-15.5929,88.2874,62.1151,109.069,1,2.8273e-09
63.1671,-32.4754,-33.1858,79.7039,37.8617,-2.37206,-52.4131,64.8351,-66.3422,30.3047,24.8029,77.0379,-44.2335,-1.48008,-99.5301,108.927,1,2.8273e-09
46.2176,-24.2255,-232.63,238.476,-36.1001,-28.3969,193.857,199.249,20.623,46.2157,-15.704,52.9888,-38.8838,16.5383,99.4315,108.037,1,2.8273e-09
-127.191,-23.6399,124.175,179.699,-45.143,17.4277,33.5245,59.7337,109.897,16.8699,30.0693,115.178,-10.6949,20.7143,-41.5456,47.6393,1,2.8273e-09
-51.5916,120.411,28.8597,134.503,37.6906,3.89943,154.681,159.457,-44.1,-80.5968,167.461,191.007,36.4033,-16.1901,-0.658916,39.8466,1,2.8273e-09
35.5011,136.425,-39.1147,148.416,20.1582,95.4642,-171.268,197.284,-100.127,-273.061,-788.278,840.22,-70.3639,-55.8377,-130.488,158.418,1,2.8273e-09
-37.3949,167.546,-25.6182,175.927,106.647,23.2277,-119.821,163.17,-117.407,-170.61,144.315,252.427,20.0407,-74.7811,14.3078,78.7309,1,2.8273e-09
-129.218,-56.8633,-1039.69,1049.31,38.4824,40.374,19.3155,59.3703,136.289,106.169,-459.999,491.371,5.12453,-29.2422,-103.486,107.66,1,2.8273e-09
-101.812,235.037,-343.468,428.97,40.193,-134.37,-502.245,521.58,44.6394,-106.62,20.0137,117.307,68.2397,22.3881,26.3455,76.4982,1,2.8273e-09
137.543,13.7556,-14.7997,139.874,-107.844,-61.3943,308.082,332.718,-58.761,20.4368,37.3492,72.5636,41.3278,14.8089,155.654,161.727,1,2.8273e-09
62.6937,6.04398,279.802,286.891,31.3426,-11.6824,146.886,150.72,-31.936,-53.7578,-43.2928,76.0532,19.5687,55.9106,-3.73191,59.3537,1,2.8273e-09
-71.5619,-97.3575,89.7424,150.866,-34.4673,-2.75442,33.2596,48.3198,85.1853,8.95373,16.11,87.1564,26.3152,47.505,134.917,145.437,1,2.8273e-09
147.668,-13.7543,188.656,241.192,46.2164,39.7814,-117.249,132.217,-190.467,-21.338,-208.412,283.14,-20.7726,-49.2378,-138.883,148.81,1,2.8273e-09
-81.8981,82.8626,-252.564,278.293,-74.2042,53.7146,-127.529,157.175,92.4989,-87.1146,-46.7992,135.407,71.7128,-79.2458,74.3511,130.195,1,2.8273e-09
-76.6053,29.5363,-441.562,449.227,-37.454,42.4205,-284.049,289.7,103.649,64.2321,-37.2404,127.498,28.7298,-54.2188,-10.8036,62.3041,1,2.8273e-09
-30.8703,65.8474,-299.326,308.143,-29.6345,33.4379,-123.457,131.39,66.7531,-77.9588,-368.955,382.964,-0.394587,-30.2423,-3.95676,30.5026,1,2.8273e-09
56.8463,-23.3548,125.863,140.394,25.6588,-34.0553,93.5438,102.87,-82.2013,16.2539,-53.3157,99.3167,41.8829,43.6916,-23.4019,64.8905,1,2.8273e-09
69.7144,37.0601,-26.3574,83.783,43.4461,30.6375,45.6649,70.351,-162.817,-22.8169,-471.194,499.053,23.6962,-13.8546,-66.7986,72.2185,1,2.8273e-09
45.3593,5.36796,-7.63153,46.6367,44.7949,-2.29488,28.16,54.0071,-50.3929,-52.4143,56.5499,92.1119,-60.5392,28.9376,238.641,247.895,1,2.8273e-09
13.1738,41.8764,107.416,116.217,32.4021,-7.22352,41.904,53.5916,-63.9348,-69.4292,-31.4489,99.4842,5.16634,37.8972,-63.5175,74.1442,1,2.8273e-09
29.1917,-37.9965,-114.318,124.148,4.41378,-35.3648,-59.5426,69.4933,-61.4014,68.2744,443.485,452.891,18.1506,-28.3078,58.2926,67.2964,1,2.8273e-09
-158.7,-276.4,339.377,465.951,32.3877,-99.3433,256.176,277.623,183.145,368.115,1254.08,1319.76,50.4375,44.556,102.697,122.784,1,2.8273e-09
-36.3909,28.3053,13.6836,48.5409,-42.2522,4.49113,11.3493,44.2064,127.413,-15.2627,212.425,248.176,-21.8975,-20.4992,123.754,127.337,1,2.8273e-09
-23.3825,35.9506,-41.6591,60.4568,-31.5348,26.9687,-8.33819,42.5711,43.9038,-73.777,-113.983,142.698,15.2988,-11.6338,33.1258,38.2978,1,2.8273e-09
-3.18882,-36.8168,86.2706,94.066,33.071,4.54871,42.8024,54.7572,-86.3194,11.1854,136.299,161.721,37.4483,-7.24304,145.766,150.674,1,2.8273e-09
-23.7688,-176.167,603.134,629.554,-97.9243,-48.8673,65.6561,128.45,-83.0992,270.088,528.6,599.392,30.6524,186.919,257.174,319.4,1,2.8273e-09
-24.6787,124.021,154.494,200.101,-62.4056,77.6134,707.596,714.836,14.2759,-145.728,210.145,256.128,112.375,-70.8476,193.121,234.4,1,2.8273e-09
1.93125,-40.4559,36.2472,54.6928,32.7,-16.0629,-1.53079,36.7405,-79.9274,45.831,-70.7191,116.147,43.6542,17.8503,-73.8836,87.6533,1,2.8273e-09
1.63932,-56.1411,163.319,172.838,7.05586,37.4867,82.9437,91.6233,59.513,3.6934,-95.6592,112.721,-34.0312,12.5535,16.8499,39.9954,1,2.8273e-09
65.8149,-35.0886,39.3772,85.6149,43.4443,-16.1275,-16.7635,49.6272,-53.8602,86.5926,109.543,149.662,-72.9487,-3.51159,261.021,271.046,1,2.8273e-09
44.7675,52.8775,77.7409,104.464,7.47736,52.5463,67.2446,85.8321,29.3956,-94.0841,100.355,140.667,-67.6625,-23.637,164.623,179.548,1,2.8273e-09
-63.989,-24.394,15.271,71.3899,-60.3825,29.4267,-49.2097,83.5723,183.245,-101.386,-32.7387,211.966,-10.1671,-0.101761,18.5116,21.1202,1,2.8273e-09
-4.6088,62.8052,-30.5858,70.6288,-47.6274,16.013,9.39659,51.4898,-16.5921,-111.44,-38.1882,118.964,46.7215,0.117872,-62.4717,78.0104,1,2.8273e-09
-45.9878,-5.02765,72.0561,85.8194,-18.2713,27.5506,-27.0039,42.8726,38.2366,-93.7303,-511.683,521.601,42.4625,24.2533,-87.0105,99.8104,1,2.8273e-09
102.601,18.7742,-142.792,177.417,36.9825,-72.1567,-42.3904,92.0557,-143.224,6.45335,159.89,214.755,-47.1486,68.8427,222.685,237.804,1,2.8273e-09
-60.351,-18.0615,9.26999,64.1022,42.6648,-10.5663,59.3361,74.0588,-40.3787,47.4509,54.6641,82.8866,49.2072,-27.6635,4.90225,56.6626,1,2.8273e-09
-98.5102,-7.95278,216.343,238.248,-57.8982,39.1829,122.699,141.603,148.267,35.8207,322.579,356.824,57.4374,2.57598,13.7767,59.1226,1,2.8273e-09
65.1001,-88.8107,33.0557,115.188,-6.91608,-67.8129,-27.1063,73.8744,-43.5501,110.911,-148.848,190.666,-53.6875,20.217,9.32269,58.1205,1,2.8273e-09
-60.7571,-1.12341,103.403,120.417,10.5528,-48.7291,94.8863,107.343,-3.60294,108.458,45.5805,117.702,11.3092,-30.9724,-9.83162,34.4071,1,2.8273e-09
-6.08132,66.6534,-32.567,74.8398,-52.7916,20.6462,-72.0334,91.7933,1.71444,-98.8531,100.618,141.063,58.2816,3.40299,150.994,161.887,1,2.8273e-09
77.0893,-38.0607,236.07,251.393,-13.1134,-35.4608,-79.4521,88.0812,-78.548,93.0219,61.5661,136.43,-4.81847,-22.889,70.0003,73.8049,1,2.8273e-09
35.87,78.8736,-183.266,203.183,41.7695,73.5607,-100.47,131.614,-7.41619,-159.443,-28.2821,162.102,-79.6751,-64.9521,-83.0459,132.15,1,2.8273e-09
-24.5039,-34.211,-1.72884,42.499,0.944206,-39.8837,-10.238,41.4314,-20.6648,44.7706,24.3273,54.9842,18.8579,19.8897,-103.754,107.313,1,2.8273e-09
-10.8453,-73.3834,-54.0115,92.217,56.9185,-36.4757,-30.3068,74.4309,2.87798,100.659,-4.20491,100.788,-57.3706,17.5482,64.9672,88.4311,1,2.8273e-09
-60.5587,46.3094,-4.8966,76.6385,-44.9861,7.48075,-27.5583,53.7504,3.57972,-105.751,561.937,571.812,45.9533,14.132,142.354,150.253,1,2.8273e-09
43.6482,-99.397,-80.5835,135.468,61.1149,-29.4528,-39.1182,78.7782,-91.8873,70.4845,21.1775,117.728,-37.6303,43.9743,-88.9127,106.091,1,2.8273e-09
-43.6405,-55.5393,-18.9451,74.7836,-62.2657,9.00194,-20.9788,66.5359,95.3892,-29.6582,-129.996,163.944,-5.8576,51.8507,-114.863,126.16,1,2.8273e-09
172.287,11.2188,190.52,257.236,47.038,-6.02054,114.833,124.416,-80.1344,68.7651,286.926,305.74,-86.2146,-46.0569,413.266,424.668,1,2.8273e-09
56.82,-112.465,49.383,135.749,32.8301,-4.19357,43.9631,55.1021,-87.3575,133.727,-271.077,314.637,-10.1204,-26.4226,-21.5425,35.562,1,2.8273e-09
-48.0183,6.54299,-278.462,282.666,-15.9943,-29.5015,-213.179,215.822,58.4413,-69.5794,91.5485,128.988,5.35834,25.095,-23.284,34.6499,1,2.8273e-09
-80.1097,6.52976,83.0849,116.12,-36.4022,-15.1416,142.955,148.455,69.2336,-106.474,153.324,199.093,98.191,20.0884,109.112,148.157,1,2.8273e-09
-21.3555,-473.691,-105.84,486.699,-24.0966,-46.6256,-25.9019,58.6832,62.9436,565.873,607.168,832.363,-10.5588,-0.960032,10.5526,14.9589,1,2.8273e-09
-18.5873,-52.4013,-282.056,287.559,10.5604,-42.7581,53.0171,69.3417,77.4052,9.32997,66.0835,102.204,-41.8037,51.7753,63.3002,91.8431,1,2.8273e-09
-94.371,-49.3383,-31.8203,111.409,68.2272,73.9349,-60.3237,117.437,3.17226,72.5904,39.4173,82.6629,13.21,-39.2244,-27.871,49.8984,1,2.8273e-09
85.1522,50.8771,53.1959,113.645,-35.8032,12.2855,199.954,203.582,-74.9973,2.62039,-109.304,132.585,6.31435,-71.5217,-231.055,241.954,1,2.8273e-09
68.7684,41.0508,33.8886,87.4095,49.4012,33.1434,85.4926,104.352,-81.008,47.7466,178.243,201.525,-40.7472,-41.8856,338.829,343.831,1,2.8273e-09
-135.147,52.4244,93.4445,172.836,-110.391,32.8228,23.9195,117.863,108.271,-100.174,-102.693,179.732,92.2026,34.5816,-60.7772,115.72,1,2.8273e-09
-58.8471,-55.8428,-130.395,153.722,-7.84379,-35.2962,-26.7403,45.3515,46.7305,91.6859,37.7575,109.616,30.0827,38.8247,-77.2623,91.5521,1,2.8273e-09
-62.6185,59.5859,-242.057,257.176,-6.99793,33.2403,-45.4224,56.8314,49.6144,-59.6112,-157.765,175.798,2.03077,-18.2436,23.563,29.8692,1,2.8273e-09
-87.634,22.7752,-268.408,283.367,-2.38036,-47.4567,18.1832,51.1575,95.2755,-26.7288,-162.958,190.649,5.74945,45.6653,-9.40234,46.9764,1,2.8273e-09
49.8104,16.7822,83.3488,98.7964,36.6848,-6.89398,19.3693,42.4906,-99.1749,7.8615,114.863,151.957,-9.33459,11.9284,-33.1626,36.458,1,2.8273e-09
-52.2825,5.82388,-18.6828,56.6903,4.78224,41.3613,310.905,313.722,-14.5754,-81.2827,180.875,198.834,-6.96781,48.9573,118.732,128.618,1,2.8273e-09
44.7394,25.7682,-76.5066,92.4104,29.0092,40.0652,-148.67,156.745,-63.6331,-50.5036,160.693,180.062,10.9276,-20.4861,-16.7817,28.6482,1,2.8273e-09
38.6203,-50.5199,-10.2668,64.7397,54.3092,11.9281,67.5905,87.858,-125.611,-35.3738,362.959,385.706,2.71435,40.9886,72.0729,82.9575,1,2.8273e-09
-52.4439,143.546,-101.062,183.394,-62.281,62.2539,-81.4958,120.358,43.5602,-116.915,41.5189,131.493,68.2212,-86.1104,-77.5101,134.451,1,2.8273e-09
-73.6542,80.2413,198.33,226.569,-37.4194,7.93679,49.8295,63.1292,75.0616,-104.83,-26.1849,131.565,35.4386,24.0536,-58.9269,72.8481,1,2.8273e-09
-85.1754,19.5572,125.277,152.847,-37.5497,74.2327,82.7637,117.493,54.5029,-77.0112,185.816,208.396,81.0067,-30.663,22.0304,89.3736,1,2.8273e-09
40.0033,51.9457,-90.3383,111.827,43.2337,20.0037,-197.123,202.879,-55.5838,-97.4307,-288.613,309.645,-32.056,39.3122,-76.2105,91.5482,1,2.8273e-09
-34.2494,76.3736,-22.9695,87.4586,-16.3686,35.9014,71.2862,81.7887,66.9697,-89.4053,93.7203,145.814,7.99739,-30.1124,-39.3034,50.1545,1,2.8273e-09
-6.63762,42.8424,66.6086,79.7375,9.68345,33.9657,52.6693,63.5288,-15.0656,-65.8276,9.27131,68.1631,58.8397,-9.70719,104.367,120.203,1,2.8273e-09
11.9189,41.3615,123.846,131.343,-32.3597,13.3904,-0.654803,35.3509,-20.1325,-54.6465,76.022,95.7649,27.1478,10.2326,-30.0413,41.7635,1,2.8273e-09
-169.019,58.4105,-248.943,306.876,-141.181,-30.0203,-173.33,225.769,217.24,30.3047,-292.866,365.899,147.447,-14.2673,-71.9767,164.696,1,2.8273e-09
104.052,-5.47235,121.103,159.993,-13.147,72.1531,-85.906,113.321,-72.8966,-145.879,173.809,238.337,-32.2463,15.5054,3.67318,35.9686,1,2.8273e-09
150.795,75.8268,1342.16,1352.75,55.8071,45.6984,116.521,137.905,-149.383,-99.4601,250.467,308.126,-44.7602,-9.59421,246.273,250.491,1,2.8273e-09
-30.7411,53.7532,-6.48958,62.547,11.6325,41.6177,-77.9038,89.3815,-36.385,-76.178,151.76,173.661,57.7564,-28.1602,32.3428,71.9365,1,2.8273e-09
66.5869,68.9371,87.0218,129.776,13.6439,47.4763,109.111,119.999,-78.4412,-88.4069,70.2739,137.504,42.2388,-6.03623,35.0588,55.2238,1,2.8273e-09
-68.9631,17.66,-15.8452,73.517,-23.3759,37.3408,44.411,63.1417,110.681,-13.3863,-39.1847,118.174,6.97145,-84.2572,-55.7877,101.292,1,2.8273e-09
-502.055,-116.187,664.723,841.915,-31.7789,-42.261,82.517,98.7649,511.223,48.473,-740.681,901.28,27.8056,-21.3106,-22.8676,41.8356,1,2.8273e-09
-73.7867,79.0112,22.0251,110.592,-101.461,-20.8321,-9.59056,104.453,114.114,-100.105,278.27,316.981,25.2987,34.393,125.566,132.627,1,2.8273e-09
181.063,-8.88894,407.311,446.543,91.0608,-13.3546,326.258,339.057,-301.074,20.8079,96.3091,316.787,-30.0751,37.2443,52.0427,70.7113,1,2.8273e-09
78.2396,-2.05394,-154.988,174.103,-19.1192,30.8122,-142.439,147.047,-31.5451,-48.9487,-18.774,61.1844,20.9624,-0.889577,85.0701,87.6193,1,2.8273e-09
56.855,1.05664,-34.5789,66.8011,27.6832,-34.6563,79.7411,91.6874,-68.3543,17.4269,30.492,76.849,-26.3704,39.3204,218.942,224.002,1,2.8273e-09
-29.7087,106.406,-13.998,111.752,-39.3681,-36.4909,-32.3995,63.2865,25.6443,-80.8792,-56.8764,102.147,29.4587,-21.6629,54.7174,65.811,1,2.8273e-09
-24.5058,48.5307,-324.158,328.738,3.84107,33.4262,-142.17,146.207,20.1535,-140.183,37.5001,146.505,37.0395,12.1101,-19.3661,43.5159,1,2.8273e-09
-103.308,-32.1536,41.6635,116.346,88.8466,1.79884,-61.7064,108.412,5.88909,71.551,-22.0497,75.1028,-22.3287,-45.2165,-55.1985,74.7661,1,2.8273e-09
-207.041,126.175,-143.112,283.211,-14.5911,-42.3179,-18.0626,48.4891,183.89,-190.416,596.199,652.324,74.7948,8.33406,166.255,182.495,1,2.8273e-09
-124.001,-30.6412,-34.8197,133.065,-36.7819,-65.3707,-16.0293,77.302,105.342,51.8388,166.658,203.86,-18.4223,31.0745,177.9,181.531,1,2.8273e-09
46.4457,-49.8438,102.9,123.75,16.2705,-60.7481,-210.868,220.221,-44.6633,105.089,144.596,184.246,65.9078,53.8744,68.1969,109.074,1,2.8273e-09
-86.0501,17.5891,42.0324,98.5871,-46.1822,-9.79504,60.1228,76.9404,103.065,-36.223,62.7664,125.993,13.4023,61.3139,32.1927,70.5364,1,2.8273e-09
-8.36193,47.1506,20.9695,52.4948,-20.8762,32.3032,-6.77401,39.4852,71.8631,-52.356,-149.093,173.592,22.6763,-17.0986,26.815,39.0592,1,2.8273e-09
36.8613,-107.312,95.5484,148.605,-11.3946,-31.4675,123.185,127.753,-73.4288,165.462,-114.535,214.214,39.4961,23.8807,-45.8918,65.0868,1,2.8273e-09
91.8328,-32.0963,-244.437,263.455,32.6565,18.1267,-88.1067,96.1076,-156.786,23.7835,41.4464,163.906,24.4592,-6.30401,14.4214,29.0856,1,2.8273e-09
-43.6368,9.95006,18.4759,48.9308,-35.9363,-14.9231,20.831,44.3919,74.2299,12.4798,424.004,430.634,-20.6497,-33.2737,56.5939,68.8217,1,2.8273e-09
116.197,140.007,548.535,578.375,40.5468,-16.7293,40.4287,59.9257,-104.859,-141.421,15.4602,176.732,-85.614,-2.97887,56.8607,102.819,1,2.8273e-09
-4.78345,42.7044,1.87732,43.5314,-32.3938,-26.0662,-33.4228,53.4429,72.2088,-2.31488,-7.74956,72.6603,-13.5566,-16.906,-106.16,108.349,1,2.8273e-09
-53.1927,-46.0661,62.214,94.238,30.883,16.2318,165.003,168.679,38.3392,-9.21666,221.685,225.164,-19.498,-22.1773,-2.80963,29.6631,1,2.8273e-09
-35.7396,39.5913,161.926,170.577,-38.8729,11.1333,-5.54115,41.2009,86.1595,-12.6103,-6.03184,87.2861,9.20542,-27.3384,92.5259,96.9183,1,2.8273e-09
-137.558,-4.57676,-524.923,542.747,-38.0473,70.5202,-269.693,281.402,116.294,-55.0059,-28.6878,131.807,78.369,-49.4132,-156.127,181.546,1,2.8273e-09
-35.3479,18.6533,51.2193,65.1596,12.7761,-32.9846,178.518,182.058,-2.25284,66.8162,20.3077,69.8705,33.2235,-41.106,65.5032,84.1675,1,2.8273e-09
54.305,16.2758,-216.836,224.206,-46.7805,-29.0732,-253.404,259.487,-45.7039,55.75,65.1059,97.1374,41.194,-32.7966,47.8135,71.1245,1,2.8273e-09
-51.0706,17.2091,13.3608,55.7556,-36.8745,-30.5835,-1.73731,48.0599,28.0303,-128.28,124.147,180.704,50.7149,16.0683,59.8241,80.0569,1,2.8273e-09
-19.7001,105.5,255.595,277.6,-34.646,39.9403,111.216,123.252,69.7123,-164.035,10.1443,178.523,-23.9653,8.73366,-10.759,27.6834,1,2.8273e-09
-25.0559,-32.6986,-260.19,263.468,32.4649,-18.1837,139.372,144.376,-24.9486,69.0781,190.645,204.303,-9.43423,-42.9998,31.3313,54.0336,1,2.8273e-09
54.0547,-0.285286,-118.856,130.632,-13.3585,-30.4099,38.0053,50.7958,-78.1668,64.2722,-21.1153,103.377,-15.8731,-19.7595,60.5882,65.6759,1,2.8273e-09
-30.9561,42.097,30.2231,60.5317,14.9735,37.5779,-224.442,228.104,69.9337,-115.306,-170.843,217.654,44.6755,-10.3438,-232.973,237.443,1,2.8273e-09
15.539,-55.4199,-108.45,122.941,-51.2128,21.9619,7.09417,56.5169,50.7902,31.1656,69.0298,91.1924,-0.160838,19.56,-51.2382,54.845,1,2.8273e-09
65.1956,-8.9094,8.31833,66.486,36.5699,7.72625,49.7111,62.4945,-80.2382,7.35427,0.267918,80.575,-57.5275,-7.40384,150.369,161.167,1,2.8273e-09
120.202,-27.1559,167.974,208.434,-68.6928,-29.9392,127.595,148.553,-81.7652,82.9314,49.5759,126.574,8.72559,-34.2613,19.129,40.1981,1,2.8273e-09
-38.5708,-149.12,128.987,201.56,-56.1505,-98.6064,46.482,122.961,125.314,213.523,-309.338,396.214,-11.0502,160.125,-142.984,214.956,1,2.8273e-09
-11.6641,61.9063,170.242,181.812,-7.84217,31.7426,42.5951,53.7855,64.137,-88.3767,82.2903,136.732,-25.3631,-5.55236,-21.172,33.5018,1,2.8273e-09
-32.1809,49.1187,57.3735,82.3468,-15.1355,36.0683,13.1186,41.5347,-31.7713,-75.8286,-74.5554,110.986,65.2475,-8.78081,-127.543,143.532,1,2.8273e-09
-67.16,-88.9783,193.819,223.805,24.9881,76.9421,-538.875,545.033,37.4083,60.4427,15.0298,72.654,-13.2681,-57.2087,21.3386,62.4837,1,2.8273e-09
68.3705,24.0487,45.6892,86.0214,26.5678,52.036,45.7905,74.719,-141.41,10.7765,-194.493,240.708,-42.5178,-79.583,-144.895,170.692,1,2.8273e-09
55.4145,-51.7667,198.875,212.988,-45.7309,55.9197,21.4431,75.5348,-68.0897,-3.1527,103.848,124.22,47.337,39.9783,171.47,182.321,1,2.8273e-09
-29.5462,-86.9808,35.9028,98.7431,32.2999,-16.4594,126.141,131.357,-54.5555,67.3056,59.0086,104.825,37.3054,29.1715,-30.8618,56.5254,1,2.8273e-09
-49.1041,1.96674,74.3779,89.5231,-23.5865,-28.4824,59.609,70.2295,97.2572,19.0151,428.355,439.669,-20.5836,3.60842,12.2387,24.2175,1,2.8273e-09
-33.245,50.9295,72.4134,94.7099,36.3837,-20.845,39.2227,57.8012,43.2494,-87.3715,-334.22,348.149,3.53605,41.4558,-203.787,207.991,1,2.8273e-09
-30.0848,-72.5646,-96.4581,124.641,24.6471,29.061,-50.6069,63.8471,84.068,-26.7024,-59.3235,106.3,-23.7111,37.8305,-2.38864,44.711,1,2.8273e-09
-115.634,-57.5603,673.562,685.895,36.5475,4.8169,66.722,76.4206,84.5765,70.5844,106.925,153.52,11.0312,-31.0995,-10.2921,34.5658,1,2.8273e-09
-21.1768,44.3691,51.8066,71.5881,-14.309,30.7382,63.7196,72.2362,73.0374,-24.916,-14.4655,78.5145,-26.8454,-30.4932,-94.9878,103.311,1,2.8273e-09
28.2691,-45.4926,-23.0503,58.4608,42.6341,-32.2198,-129.806,140.664,14.5773,79.5808,-95.4493,125.125,-71.5842,-11.4164,-110.086,131.809,1,2.8273e-09
