ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,sqrts,drbamin,drba1,dphiba1,dphibb,class,weight
48.7434,40.4233,65.4047,59.0942,51.0577,-0.28357,0.0534761,-0.365335,-1.10095,-1.45528,63.6941,122.803,232.562,1.28776,1.28776,1.28516,1.52551,1,2.8273e-09
106.904,36.7713,110.892,25.4648,106.105,0.47431,2.48501,-0.906889,-2.43412,-1.62522,155.571,123.715,644.98,2.9005,2.9005,2.55053,0.565954,1,2.8273e-09
61.2987,37.8663,89.3414,66.5673,155.414,2.35404,2.21197,-0.62987,-2.15091,-1.5304,52.9575,129.534,883.491,4.0968,4.0968,2.80714,1.05471,1,2.8273e-09
167.623,107.278,27.7434,17.2131,23.9914,0.851931,0.936394,2.15614,-1.28763,2.02607,268.758,124.319,399.828,1.25457,2.9664,2.66432,2.95787,1,2.8273e-09
49.0365,48.6283,117.767,26.6224,109.96,2.7018,2.33174,-1.51666,-0.0557103,-1.58463,50.5812,129.333,856.952,2.54791,4.87271,2.43884,0.975898,1,2.8273e-09
107.47,33.6529,62.814,32.3087,94.1205,0.0545175,-1.29074,-1.01207,1.19836,-0.27614,142.828,121.906,320.632,0.767739,3.29958,3.12244,2.40706,1,2.8273e-09
116.36,83.2163,159.005,22.2569,168.464,-0.585734,-0.691186,-0.229725,1.51029,0.0657413,53.0077,134.84,439.886,2.80139,2.80139,2.77867,0.499993,1,2.8273e-09
195.155,70.9435,129.278,122.897,221.095,0.593199,0.336482,0.952199,0.650154,0.903958,95.807,127.161,530.014,2.1528,2.46254,2.43623,0.713319,1,2.8273e-09
138.238,74.7317,124.724,52.9009,124.158,0.889962,1.7432,-1.10874,-1.01213,-1.38166,209.762,127.267,697.213,2.60037,2.60037,1.66346,2.37797,1,2.8273e-09
42.523,36.0718,101.176,37.1,64.181,-0.336802,0.259051,-1.7016,-1.95928,-2.52214,27.0485,123.498,303.132,2.22237,3.3648,3.07558,0.140079,1,2.8273e-09
90.6726,41.2955,68.3698,58.3015,117.092,-1.03216,-0.660866,-1.51629,0.126433,-1.01771,39.2024,125.455,306.47,2.79931,2.79931,2.75713,0.461616,1,2.8273e-09
47.6106,45.6817,69.2718,47.6465,60.0237,1.02503,-1.25697,2.25214,0.975414,2.54445,153.338,127.353,434.78,1.68569,1.68569,1.15575,2.00648,1,2.8273e-09
98.1717,58.3796,196.326,37.0081,214.905,1.03761,0.553149,-0.831749,-1.79985,-1.1128,88.112,124.977,584.867,2.93647,2.98387,2.32572,1.07606,1,2.8273e-09
148.881,66.9124,260.531,21.8922,254.415,-1.26347,-0.645137,0.221284,0.435826,0.264078,74.8242,123.69,617.939,1.50038,3.37836,3.0346,0.313578,1,2.8273e-09
147.105,69.0099,169.831,92.154,238.934,-0.836717,-1.60972,0.063429,0.550292,0.265114,82.3544,123.815,611.875,2.82354,2.82354,2.67621,0.0705183,1,2.8273e-09
112.054,102.579,198.38,62.0139,231.763,-1.22134,-1.70495,0.153138,0.316623,0.216052,70.508,120.085,653.439,2.89275,3.01778,2.6866,0.398186,1,2.8273e-09
174.187,111.076,185.172,70.7168,233.486,0.669653,-1.04996,-0.0014342,0.60368,0.191833,332.293,126.121,661.367,2.2261,2.40501,2.30948,1.53302,1,2.8273e-09
100.152,46.7626,130.786,39.1611,118.59,-0.296233,-1.21662,0.437896,0.657761,0.678465,67.2349,122.749,379.373,2.57613,2.71111,2.60983,0.127691,1,2.8273e-09
234.038,66.7219,289.854,17.198,307.002,0.0559084,-0.109539,-0.62585,1.02253,-0.536344,72.8035,130.131,654.756,3.12738,3.12738,3.05217,0.514504,1,2.8273e-09
97.6771,41.9799,87.0157,46.2453,93.086,0.200837,0.880603,-0.863775,-2.10093,-1.79013,94.5435,126.804,421.836,2.58579,3.06978,2.87926,1.38946,1,2.8273e-09
123.326,73.0066,87.1929,47.6823,51.4029,0.357657,1.30915,0.0212487,-0.357783,-0.298513,209.352,127.097,378.927,1.01813,1.01813,0.96095,2.77238,1,2.8273e-09
78.6047,56.4881,92.8477,50.7443,130.058,-0.477004,-0.301792,-0.997818,-2.43273,-1.83146,49.9582,123.237,366.919,2.4858,3.12577,3.08208,0.695716,1,2.8273e-09
129.344,64.2036,130.158,41.3491,158.8,-1.79869,1.76066,0.810016,2.15126,1.37108,525.384,124.178,942.764,2.06692,4.07804,3.13449,0.19016,1,2.8273e-09
92.1693,79.2995,192.759,24.9919,179.071,1.13127,0.292852,-1.15644,-0.852493,-1.28827,102.642,125.689,592.996,2.02682,3.80932,3.04587,0.832001,1,2.8273e-09
291.427,48.2902,212.828,164.239,372.34,0.902414,0.915219,0.14173,0.72746,0.418869,89.0431,126.019,746.224,2.50562,2.92,2.81918,0.675031,1,2.8273e-09
216.596,36.2874,223.425,29.9911,234.667,-0.0786568,0.25743,-2.02185,-1.07193,-2.01847,52.0784,125.164,765.369,2.71313,3.67002,3.11336,0.443362,1,2.8273e-09
290.854,160.404,144.182,18.7123,128.741,-1.68253,-1.848,-2.20683,-0.921028,-2.34721,431.171,122.761,636.447,0.928501,2.59773,2.54427,2.88255,1,2.8273e-09
40.7248,37.5975,123.705,37.2053,114.992,-1.49666,-1.15461,1.03416,0.224171,1.13498,24.1697,125.927,393.144,1.78344,3.79492,2.82779,0.367557,1,2.8273e-09
59.9304,33.1091,84.826,84.0402,127.25,1.26066,0.633823,0.133961,0.737563,0.587648,29.9662,122.475,281.186,2.04839,2.97157,2.74968,0.0530403,1,2.8273e-09
205.05,155,260.421,187.533,433.299,0.855136,1.02131,0.654702,0.884201,0.776366,163.563,124.493,805.499,2.29816,2.29816,2.28941,0.887486,1,2.8273e-09
56.7128,45.0094,73.1309,45.7758,104.261,-1.81889,0.490086,0.354988,-1.3756,-0.533374,152.831,126.729,347.819,1.94695,3.64782,2.92931,0.985211,1,2.8273e-09
92.245,52.0031,97.751,32.4895,129.547,-0.969223,-0.827875,-1.38917,0.567146,-1.05968,35.6042,129.387,327.798,2.8962,2.8962,2.86559,0.455135,1,2.8273e-09
144.798,127.47,263.011,19.2342,260.013,0.651624,1.09756,-0.944645,-0.0843036,-0.957304,69.7217,126.636,797.627,2.00606,3.48486,3.09777,0.199043,1,2.8273e-09
147.164,34.4271,168.793,24.1852,147.878,1.41223,-0.746583,0.444714,0.291346,0.545391,234.272,124.373,462.472,1.19439,3.21999,3.0712,2.98525,1,2.8273e-09
117.388,41.7108,109.301,32.1713,90.3954,-1.29814,-2.32914,-0.00335134,1.07295,0.440973,150.719,127.77,483.366,2.60629,2.60629,2.26192,2.37103,1,2.8273e-09
152.54,111.362,151.689,105.395,252.728,1.09239,0.519406,0.0904804,-0.800912,-0.311434,131.338,125.649,628.926,2.87066,2.87066,2.69014,0.835638,1,2.8273e-09
49.8347,40.472,74.0409,59.6219,62.1623,0.0298497,0.762896,2.39121,1.81502,2.92816,94.6834,124.532,330.085,1.18434,2.50561,0.837891,2.70477,1,2.8273e-09
43.5794,34.0952,93.6173,67.3437,125.974,2.12566,2.75602,-0.655776,-1.61975,-1.36032,30.7441,127.928,711.611,3.95758,3.95758,2.81532,0.398923,1,2.8273e-09
92.3136,59.1316,71.3525,69.6732,90.0456,-0.0174189,0.984285,1.81878,1.00841,1.90853,144.053,123.399,368.082,1.36263,3.5014,2.9813,1.90409,1,2.8273e-09
81.4138,56.0793,125.502,84.5495,196.824,-0.870612,-1.27059,0.347449,-0.595053,-0.0449252,40.9885,124.606,412.817,2.76575,3.05625,2.80303,0.35215,1,2.8273e-09
84.8318,73.977,137.067,27.323,158.896,-0.551594,-0.840416,0.442042,-1.26162,0.114356,38.7965,124.673,388.736,2.68407,3.15235,2.99165,0.364212,1,2.8273e-09
95.9923,42.0799,63.723,59.2226,102.912,0.622541,-2.11828,-0.0857951,1.47494,0.976062,248.577,125.466,491.422,1.96405,3.01262,2.92817,1.4092,1,2.8273e-09
106.319,56.8933,166.577,14.2625,177.149,-2.83273,-0.615501,-1.77005,0.339602,-1.70241,213.725,128.247,499.829,2.65597,3.2203,3.03991,0.000766754,1,2.8273e-09
42.1066,39.2768,74.1908,31.9203,82.0757,-0.124825,-0.304258,-1.65291,0.259424,-1.51787,35.5005,127.148,250.271,1.87007,3.30211,2.92726,0.826904,1,2.8273e-09
114.879,59.8104,113.358,75.59,143.267,-0.495853,0.707483,-0.142898,0.0702746,-0.0762693,108.575,124.768,393.451,2.30406,2.80047,2.77814,0.165235,1,2.8273e-09
51.6135,51.4543,75.1654,20.4562,55.7187,2.48077,1.89732,0.500625,-1.41886,-0.0102366,94.9204,116.926,393.615,2.78289,2.78289,1.95538,2.05452,1,2.8273e-09
183.441,38.0308,161.109,57.0025,181.405,0.487537,-0.0857849,1.43433,1.38728,1.58912,74.91,121.181,508.52,2.38384,2.86859,2.70784,0.446417,1,2.8273e-09
57.1989,36.6724,87.645,69.0375,103.492,-2.19454,-2.20711,-2.13266,-1.54371,-2.31495,24.3896,126.487,260.719,2.05738,2.5276,2.52684,0.470809,1,2.8273e-09
154.267,136.314,108.334,64.6073,136.628,1.42693,1.70675,0.679346,1.49687,1.24071,268.837,127.222,498.848,1.08701,2.56851,2.4573,2.29813,1,2.8273e-09
392.058,315.36,85.3426,32.7282,69.5659,0.0844603,-0.703998,0.375208,-1.00689,-0.0866177,761.843,123.863,910.635,1.16057,2.65264,2.63666,3.06355,1,2.8273e-09
63.3027,34.8089,115.268,34.5077,80.8908,-0.684754,1.22371,-0.298495,-0.0431957,-0.436165,118.337,127.083,296.509,1.37887,2.51449,2.48465,1.2742,1,2.8273e-09
66.101,33.7262,74.7416,48.272,85.9278,-1.73317,-1.98605,-0.0591501,-1.36551,-0.936974,41.9617,121.791,296.203,1.43145,3.01838,2.51163,0.836892,1,2.8273e-09
68.2716,34.452,102.511,42.0391,75.5274,-0.655983,1.35582,0.728373,0.680196,1.18744,140.427,123.289,311.514,0.71374,2.19288,1.70067,1.91451,1,2.8273e-09
69.6663,41.1915,71.7655,14.9784,83.2702,0.827318,1.64232,-0.247693,2.48536,0.776254,46.2154,122.649,281.453,2.85253,3.09212,2.89923,0.100473,1,2.8273e-09
66.41,47.1046,77.1459,28.2588,86.4929,-1.45385,0.954908,-0.383112,1.58633,0.403532,181.981,123.276,372.366,3.28454,3.28454,3.10512,1.21243,1,2.8273e-09
85.793,52.2454,153.958,72.1351,185.772,-1.63564,-2.30294,1.53616,1.67578,1.76569,57.2536,129.706,1064.16,4.40716,4.20626,2.76267,0.309325,1,2.8273e-09
215.107,74.211,123.543,92.7888,209.69,0.761457,1.19968,1.24799,2.26436,1.83356,239.743,125.405,579.144,1.29751,2.69935,2.65514,2.33143,1,2.8273e-09
84.668,58.8131,110.491,31.1599,109.997,1.48121,0.760285,0.848684,-0.517312,0.736891,59.3331,124.31,332.761,1.70454,3.14875,3.08456,0.341982,1,2.8273e-09
40.1548,39.5151,101.732,36.1941,70.2611,0.281465,-0.445807,1.06303,0.549816,1.50607,36.2279,122.793,254.567,1.02009,3.02996,2.92743,0.412558,1,2.8273e-09
63.9801,46.7204,161.428,52.4153,174.426,0.376218,-0.188731,0.304647,0.305575,0.371018,43.454,123.712,324.93,2.08054,3.13192,3.1311,0.364896,1,2.8273e-09
83.6852,38.8194,103.673,86.1089,156.635,-0.344851,0.794085,-1.55388,-0.966476,-1.49317,70.8859,121.047,411.099,2.60777,2.60777,2.31057,0.145708,1,2.8273e-09
110.689,42.8785,136.962,87.1955,205.109,1.01006,-1.02991,-0.688569,0.0761192,-0.449335,167.033,124.529,495.592,2.78903,3.27276,2.79743,0.0723047,1,2.8273e-09
74.2767,58.4026,98.3992,35.8175,90.5998,0.61487,0.988871,-1.27142,-2.41432,-2.08908,87.581,122.2,514.383,2.88337,3.65943,3.13581,1.35715,1,2.8273e-09
47.8298,34.2937,68.4606,52.7879,114.919,2.21272,1.49162,1.38628,-0.334292,0.853193,33.6366,122.911,304.074,3.11068,3.14124,3.03058,0.0794381,1,2.8273e-09
109.19,87.18,123.716,24.5501,128.151,-0.857478,-1.43707,-0.042914,-1.70816,-0.527849,194.396,126.956,406.194,1.59101,2.94537,2.8305,2.45646,1,2.8273e-09
47.2754,47.2609,103.689,45.178,89.2857,-0.297965,-0.798749,0.678115,0.194319,0.844275,43.5375,123.723,284.416,1.70021,2.97465,2.80995,0.681356,1,2.8273e-09
62.0869,57.6288,87.3795,49.1702,128.058,1.22632,0.699533,-0.799532,0.796492,-0.263308,36.895,125.384,353.514,2.7827,3.27043,2.56742,0.194806,1,2.8273e-09
57.1732,54.3944,109.033,48.7539,106.734,0.0876887,0.895209,-1.30121,-1.81416,-1.85008,120.083,122.206,416.976,1.87586,1.87586,1.26088,2.78267,1,2.8273e-09
88.1816,36.9658,80.9051,48.3435,126.615,0.448018,0.0745716,-0.509763,-2.24371,-1.49591,42.8933,125.264,399.638,3.24812,3.24812,3.10369,0.493272,1,2.8273e-09
71.1342,47.469,44.8256,38.8695,29.8437,1.15211,0.966618,1.11823,-0.898363,0.667558,110.546,126.298,273.885,2.16765,2.16765,2.16739,2.44029,1,2.8273e-09
35.9465,33.7585,101.766,41.3727,63.436,1.3282,2.12267,0.545604,0.741011,1.16562,54.3059,128.941,249.834,1.4884,2.68204,2.56532,1.43001,1,2.8273e-09
384.307,143.035,297.105,61.5218,336.189,1.47127,0.754037,-1.13716,-1.06588,-1.17809,195.763,125.232,1605.28,2.4466,3.95391,2.97144,0.376297,1,2.8273e-09
144.53,85.4705,114.931,31.9012,89.7895,0.0844701,0.147335,-1.15664,-1.87516,-1.80724,220.183,124.391,479.655,2.06708,2.06708,1.65302,2.72711,1,2.8273e-09
80.1421,78.6199,105.247,88.3867,163.237,0.384503,0.0467816,0.755505,1.44607,1.25989,55.0532,124.35,401.487,2.37332,2.81922,2.7947,0.529669,1,2.8273e-09
98.1311,36.4795,108.793,35.1473,77.1362,1.59481,0.543257,-1.57454,-1.56458,-2.16514,72.1754,121.529,648.382,2.35455,4.24157,2.81889,0.353402,1,2.8273e-09
76.2437,43.0309,60.503,38.2038,24.2492,1.24238,-0.0182486,0.999855,2.44337,3.17407,139.31,121.935,289.914,1.68442,2.0014,1.98665,2.95463,1,2.8273e-09
62.5097,49.9968,116.26,77.8692,156.544,-0.17289,-0.738417,2.45103,2.22908,2.57984,48.8632,116.74,646.862,3.6622,3.85152,2.81945,0.621905,1,2.8273e-09
186.675,123.663,204.014,70.8867,274.168,-0.147487,-1.57038,-1.38919,-2.37582,-1.74607,240.651,125.139,763.587,3.06651,3.10327,2.84403,0.313319,1,2.8273e-09
178.234,82.3013,155.261,21.0697,139.814,-1.04724,-1.76796,0.903131,1.80387,1.24373,92.219,119.929,776.782,3.59416,3.55312,2.96997,0.128856,1,2.8273e-09
179.32,112.818,244.862,73.395,305.761,-1.09912,-0.879294,0.824513,0.146521,0.711436,94.1087,127.985,857.589,2.56633,3.28084,2.65773,0.601824,1,2.8273e-09
62.4875,37.6134,71.8298,65.6934,69.3925,-0.543659,-1.35593,-2.32023,-1.78313,-2.77063,44.5455,124.465,295.415,1.9587,3.13933,2.58828,0.303841,1,2.8273e-09
97.4367,43.7039,64.5128,62.5445,33.9923,-2.06958,1.56947,1.32483,1.88936,2.92217,411.054,127.705,841.164,3.72985,3.72985,1.54588,2.41413,1,2.8273e-09
230.668,60.065,179.592,122.911,275.855,0.403027,2.26756,0.414642,0.310542,0.407018,307.294,125.105,704.292,2.14169,2.72124,2.72122,1.64718,1,2.8273e-09
63.9891,49.6477,101.626,34.6051,112.612,0.408642,-2.09191,1.07793,-0.442323,0.903822,184.061,125.285,473.504,3.21455,2.76591,2.68372,0.565231,1,2.8273e-09
222.637,53.3068,176.787,68.98,243.701,-1.14324,-0.458963,-2.43338,-1.4062,-2.24031,78.4454,122.677,637.863,2.72291,3.01345,2.72331,0.118499,1,2.8273e-09
125.744,69.138,214.659,24.4465,219.794,-1.34319,-1.04818,-1.71128,-0.60483,-1.71439,59.6435,126.371,454.666,1.32754,3.12739,3.10566,0.511625,1,2.8273e-09
80.0011,64.312,73.7713,52.6839,79.9015,0.627835,1.18889,-0.398395,0.773691,0.183906,81.6768,124.843,318.217,1.48195,2.28695,2.04377,1.0079,1,2.8273e-09
109.068,68.9949,178.572,36.8222,175.621,-0.142831,1.05888,0.0698544,0.0522074,0.0819456,124.026,124.716,431.227,1.59668,2.76182,2.75362,0.535798,1,2.8273e-09
124.543,41.8976,169.949,123.646,279.377,0.749629,1.89972,-0.116254,0.476729,0.147657,88.6459,125.516,533.838,3.16133,3.03948,2.91354,0.0864708,1,2.8273e-09
97.1334,72.6751,95.7422,48.6539,81.0889,0.442875,-2.81252,-0.784328,-1.23247,-1.42806,439.773,123.394,593.697,1.5813,2.14424,1.75833,2.32995,1,2.8273e-09
79.2825,37.7292,121.521,31.5877,100.021,-2.17458,-1.13344,-2.12694,-1.50216,-2.44085,101.768,122.417,291.716,2.0134,2.76735,2.76694,1.63189,1,2.8273e-09
49.1984,35.6389,134.114,29.1849,105.883,0.556465,1.07212,2.09861,2.07886,2.5196,31.5957,124.326,302.017,1.03083,3.08147,2.66782,0.468219,1,2.8273e-09
48.38,37.8029,96.8398,41.8094,110.86,-0.0681781,-1.25993,1.28359,-0.0426803,1.16069,70.9741,123.136,333.157,2.54143,2.90024,2.56596,1.09154,1,2.8273e-09
39.629,32.95,57.6245,44.8717,65.4328,2.86394,-1.78875,0.0682691,-1.68319,-1.3118,368.509,128.073,616.052,2.02926,3.91678,2.74325,1.05903,1,2.8273e-09
152.11,66.7969,117.685,92.6042,170.378,-1.23569,-2.08619,0.960236,1.18709,1.23715,199.997,125.524,866.644,3.08242,3.08242,2.16315,2.1854,1,2.8273e-09
89.9631,81.5344,136.195,56.2931,191.484,-0.230285,0.279349,-0.880608,0.440139,-0.548896,47.0959,125.777,416.999,2.99811,2.99811,2.92673,0.0101486,1,2.8273e-09
131.074,35.6569,101.163,97.0183,154.646,-1.20708,-1.06013,1.86522,1.97766,2.16152,107.007,124.437,895.555,3.95757,3.95757,2.49467,1.71426,1,2.8273e-09
51.0406,39.9231,80.7485,41.7288,89.8154,0.417308,1.30389,0.569656,-0.850416,0.0956701,43.8922,122.272,269.789,2.39924,2.65089,2.64651,0.00620347,1,2.8273e-09
57.1125,47.1134,92.037,56.777,89.4991,-2.38025,1.43369,-0.187674,-0.62579,-0.583812,345.685,123.104,509.499,2.12652,3.27357,2.43083,1.05487,1,2.8273e-09
57.2631,56.3752,134.568,11.3908,133.795,-1.12115,0.766934,0.139356,-2.15045,-0.218296,125.298,125.004,350.79,1.87531,3.28598,3.0346,0.25591,1,2.8273e-09
70.2193,64.178,163.979,21.5924,144.58,0.993905,0.762381,-1.50716,-0.732804,-1.66697,34.3298,125.558,560.414,1.56358,3.66806,2.68316,0.425831,1,2.8273e-09
67.5045,44.1018,89.4726,66.6414,96.4416,1.002,-0.60343,-0.5141,-0.250636,-0.630613,120.469,124.446,327.489,1.50321,3.24415,2.8681,1.36754,1,2.8273e-09
245.485,174.006,71.7319,52.9659,42.2954,-0.33232,-1.25156,-0.23541,-0.768749,-1.17423,457.447,121.931,594.663,0.671337,3.0282,3.02665,2.96941,1,2.8273e-09
125.462,37.6403,92.3136,79.8377,164.229,1.39152,0.678804,1.04927,2.34507,1.88492,55.5593,129.889,390.282,2.85197,2.85197,2.83136,0.203067,1,2.8273e-09
53.0916,35.7861,84.7943,50.9323,96.5036,1.15306,-0.0574869,0.164736,1.33468,0.935736,58.4552,125.404,261.703,2.33045,2.33045,2.1105,0.248869,1,2.8273e-09
50.3205,40.6809,117.012,53.3324,120.499,1.14933,1.83929,0.46905,0.907962,0.83229,38.3605,125.375,291.001,2.09788,2.37677,2.27733,0.392987,1,2.8273e-09
79.4456,33.9892,79.4186,64.6311,67.5437,0.40021,0.678842,-0.611701,-0.460894,-1.02982,70.5626,127.692,293.059,1.3569,2.19078,1.94308,1.41805,1,2.8273e-09
58.7967,47.6463,144.489,32.2756,137.169,1.87488,2.21349,0.183028,-0.582909,0.0487958,41.8115,123.703,440.335,2.9962,3.20413,2.72104,0.576337,1,2.8273e-09
186.939,43.4168,118.024,112.091,229.592,0.449582,1.27409,-0.336627,0.725344,0.208167,116.404,128.904,518.508,2.46552,3.13282,3.03257,0.981853,1,2.8273e-09
56.4447,36.5995,126.051,13.3607,112.704,-1.79135,-1.33113,-0.767868,1.17556,-0.71063,46.3464,123.959,301.027,2.55808,3.00519,2.82554,0.869746,1,2.8273e-09
86.168,63.1807,128.521,40.4424,151.612,-0.0800894,-0.14803,-0.549694,-1.86834,-1.0985,58.3036,126.444,374.911,2.50697,2.50697,2.4626,0.745448,1,2.8273e-09
56.5005,37.7543,93.2094,37.4766,89.2098,2.61812,-0.362187,-0.0383081,1.26554,0.607304,201.112,126.291,411.491,1.74868,3.79367,2.70838,0.989946,1,2.8273e-09
48.0356,33.5076,69.149,66.9818,81.1961,0.105777,1.57213,-0.540365,0.334905,-0.200108,66.1117,125.378,272.235,1.90766,1.90766,1.7949,0.233428,1,2.8273e-09
46.0247,36.3697,66.793,45.5698,61.3641,1.74301,0.556821,0.628191,1.98298,1.93103,89.0011,123.915,234.639,1.60029,1.75686,1.35784,2.15575,1,2.8273e-09
152.698,63.242,194.681,42.0788,216.5,0.279154,-0.41571,-0.774255,-1.5553,-1.02088,71.6951,120.165,534.534,2.46686,3.11739,2.93401,0.0455705,1,2.8273e-09
124.758,56.0896,134.144,20.0581,114.136,0.978126,-2.06396,1.61995,0.274922,1.78697,382.043,128.057,743.882,2.44149,2.55985,2.47808,1.42899,1,2.8273e-09
79.9872,47.6707,157.674,24.3685,171.506,1.20504,0.87364,-0.0784855,1.57323,0.252916,37.5567,129.685,372.287,2.37691,3.13862,2.86417,0.436963,1,2.8273e-09
99.8946,60.4053,94.2182,87.0643,151.55,-0.31908,-0.504832,-1.12988,-1.9441,-1.76251,93.7089,125.065,417.026,2.23205,2.23205,2.07958,1.24196,1,2.8273e-09
72.7111,68.835,93.9697,55.5165,107.235,-1.61505,-1.13616,-0.868929,0.0482899,-0.760484,88.7076,124.709,337.382,1.65678,2.94745,2.85145,1.21636,1,2.8273e-09
41.6776,34.9903,112.316,77.3526,144.369,0.938343,-2.66691,1.40443,1.19728,1.5683,226.818,124.522,680.452,4.45174,3.04252,3.00661,0.64512,1,2.8273e-09
66.9663,64.3131,115.079,105.417,201.213,-2.37274,-1.73757,-1.24604,-2.02449,-1.77352,49.748,125.945,378.097,2.56513,2.83108,2.59722,0.293407,1,2.8273e-09
153.049,34.0377,125.811,79.3683,196.676,-0.357397,-0.825434,-1.93381,-0.901564,-1.67686,66.5767,122.622,484.77,2.60025,3.51129,3.13753,0.785335,1,2.8273e-09
47.578,33.2066,111.768,32.8579,90.5253,0.584626,-0.52977,1.17843,0.411664,1.42994,49.4351,122.429,268.264,1.12547,2.99748,2.93807,0.336223,1,2.8273e-09
128.944,76.93,167.46,24.0745,145.577,0.827895,0.526554,0.0373261,0.0559896,0.0521871,148.144,124.475,422.043,1.42868,2.59233,2.46884,1.6227,1,2.8273e-09
192.534,44.9787,273.414,29.5769,302.944,0.0644821,1.51659,0.738771,-0.562446,0.62894,168.264,125.559,604.877,2.4099,3.18549,3.11331,0.888958,1,2.8273e-09
37.523,36.0755,94.3973,26.1111,114.373,-2.76832,2.193,-0.0854155,1.92258,0.647202,440.101,123.293,642.574,1.14329,3.81433,2.7113,1.67646,1,2.8273e-09
54.9011,34.9092,80.3074,46.1869,34.5836,1.50414,0.336261,1.02924,1.60537,2.49606,103.682,126.769,232.918,0.725499,0.725499,0.548471,3.05083,1,2.8273e-09
49.1874,40.6332,60.553,60.2814,1.76918,-0.634984,0.98643,0.555306,0.21837,4.00759,118.369,122.54,244.659,1.20122,2.56071,2.26725,2.60059,1,2.8273e-09
75.9763,59.3242,126.687,69.5445,193.497,0.432203,0.2565,1.06086,-0.162592,0.711987,58.0922,126.422,364.058,2.60855,3.03307,2.96721,0.834538,1,2.8273e-09
103.858,47.7403,99.7337,63.0604,153.837,-0.924527,-2.76659,-1.22191,0.0990788,-0.855597,179.665,124.51,448.757,2.50452,2.50452,2.4868,1.58333,1,2.8273e-09
45.3833,32.5152,54.286,52.1145,92.4193,-2.8626,-2.27696,-0.659244,1.21956,0.440976,28.4651,126.775,508.446,3.26926,3.26926,2.41522,0.25018,1,2.8273e-09
60.4761,34.4639,47.3866,30.3298,63.1883,2.02347,-2.4004,-0.882459,1.52657,0.296942,420.793,123.646,561.611,1.65264,4.07375,2.855,2.35818,1,2.8273e-09
101.447,40.5594,84.8935,46.2273,71.6895,-2.75738,-0.899806,0.424553,1.50957,1.4006,150.269,130.938,797.067,2.51489,4.03823,2.48649,0.939752,1,2.8273e-09
138.216,57.5902,116.328,112.083,220.236,1.88909,0.118042,1.18166,0.248538,0.814562,199.443,125.969,533.58,2.80833,2.80833,2.71776,0.98394,1,2.8273e-09
216.181,105.788,255.718,94.6192,350.195,0.39163,0.848771,0.159834,-0.628992,-0.0641229,76.5601,126.303,733.335,3.13404,3.13404,3.12546,0.175512,1,2.8273e-09
171.095,50.3055,104.936,40.6713,142.186,-0.502449,-1.85476,0.55765,2.25113,1.33904,164.424,128.233,670.5,3.10658,3.10658,2.92011,1.04257,1,2.8273e-09
46.2497,42.428,57.2856,56.8975,26.4111,-2.89102,2.30349,-1.36889,-0.526408,-2.34608,597.202,121.63,742.321,2.46614,3.28232,2.90804,2.33501,1,2.8273e-09
94.7359,80.2612,99.7921,51.4625,87.8458,0.585,1.35534,-0.345245,-0.85505,-0.855869,162.843,128.549,437.893,2.21548,2.25899,2.05856,2.00757,1,2.8273e-09
423.159,66.3976,269.293,100.194,356.889,2.08126,2.37996,0.20946,-0.268537,0.0828143,213.876,124.232,1353.86,3.49015,3.49015,2.94576,1.32272,1,2.8273e-09
61.8296,34.7071,103.594,23.7493,79.9069,-0.371243,-0.233011,0.761637,2.11642,1.57084,48.2692,122.806,299.11,2.19258,3.17609,2.96718,1.01319,1,2.8273e-09
321.542,48.8373,182.523,150.638,315.955,0.859639,0.971114,1.50629,1.12806,1.39706,124.783,123.081,709.181,2.15801,2.86386,2.7899,0.976814,1,2.8273e-09
84.0143,48.8701,98.119,46.2381,139.893,-0.631129,0.142103,-1.67114,-0.0590067,-1.35945,54.5996,125.879,350.614,2.44396,2.98815,2.80132,0.169544,1,2.8273e-09
107.549,100.841,70.7704,59.9149,41.4973,-2.50004,0.149732,0.677242,0.38989,1.36138,420.021,125.336,721.028,1.5898,3.4017,1.2151,2.87283,1,2.8273e-09
66.2441,61.211,87.7019,47.9538,44.7938,0.605531,1.44697,-1.59045,-1.56998,-2.65322,132.425,128.054,540.484,2.192,3.36781,2.5534,2.40427,1,2.8273e-09
306.493,76.2755,233.945,58.1852,286.963,0.28561,0.632661,0.894176,1.8424,1.16892,107.406,127.188,740.005,2.94666,2.94666,2.88313,0.569226,1,2.8273e-09
264.028,39.0235,142.92,135.034,257.62,-0.147868,-0.593032,0.521225,0.0128401,0.304438,50.8984,126.439,609.526,2.70463,2.88771,2.80912,0.0680821,1,2.8273e-09
