ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,mb1h,mbbh,drbamin,drba1,dphiba1,dphibb,class,weight
37.7506,0,85.0641,47.5582,48.7334,0.997149,0,-1.55323,-2.08914,-2.75412,4.0365,128.077,316.96,316.96,3.31299,3.31299,2.11459,1.60235,3,-2.14551e-09
49.2325,0,91.788,27.9013,64.1136,-1.10531,0,1.3036,-0.0581767,1.6157,5.44647,125.479,277.88,277.88,1.06637,3.88381,3.04649,2.68816,3,-2.14554e-09
68.5329,33.9895,108.569,33.875,92.2526,1.0263,-0.847752,1.44641,2.40461,2.18246,114.592,124.189,230.239,372.154,3.33712,2.37555,2.33811,0.981547,3,-2.14554e-09
108.884,0,115.177,34.4816,103.884,-0.353236,0,0.481867,1.51786,1.06373,6.97232,127.529,313.489,313.489,0.560398,3.03356,2.91635,2.63025,3,2.14554e-09
51.7047,0,121.461,35.9855,95.1435,-0.781557,0,1.53471,1.98965,2.13776,5.36677,129.063,345.931,345.931,1.99742,3.35033,2.42067,1.54008,3,-2.14554e-09
40.014,0,80.0698,52.339,38.8409,-0.572927,0,-0.612819,-0.96504,-1.77182,5.99904,128.642,175.338,175.338,0.689028,2.63875,2.63845,2.95343,3,-2.14551e-09
46.1297,0,56.9248,33.5792,49.1355,2.34557,0,1.09311,-0.82132,0.81446,5.78176,123.293,257.855,257.855,2.96118,2.96118,2.68326,1.87209,3,-2.14551e-09
59.1038,0,75.3044,68.1903,85.4644,-0.33453,0,-0.687344,-0.0513463,-0.648932,3.1965,124.236,208.374,208.374,1.84155,2.31705,2.29003,0.581566,3,-2.14551e-09
52.4291,0,54.5627,47.1631,50.3634,1.05882,0,-2.17277,-0.532833,-2.35445,6.2276,128.177,326.825,326.825,1.72119,3.74605,1.89466,0.636808,3,-2.14554e-09
77.5455,0,107.865,44.3724,101.512,-0.664294,0,-1.28368,-2.10993,-1.9785,5.60168,127.785,259.306,259.306,2.11058,2.55482,2.4786,1.93395,3,-2.14551e-09
116.757,39.5485,81.4267,65.2296,77.1262,-0.152972,-0.58483,-0.945623,-0.747493,-1.37288,139.128,125.574,277.171,320.714,0.743512,2.18828,2.03968,2.91488,3,2.14554e-09
52.4664,0,79.9581,49.3269,46.2577,0.23703,0,1.44282,0.945491,2.23489,5.13885,124.782,205.275,205.275,1.18665,2.53513,2.23001,0.753705,3,2.14554e-09
38.437,34.0783,60.0822,30.6377,32.0039,-1.64487,1.33361,2.26115,0.421533,2.92855,166.647,124.108,375.772,422.557,1.23354,4.35727,1.93099,2.33446,3,-2.14554e-09
53.7054,50.7501,89.9703,50.0138,65.1445,-1.1118,1.41022,0.676776,0.523709,1.15438,185.363,124.328,257.504,348.855,0.894714,2.86844,2.24253,1.56539,3,-2.14554e-09
50.7576,0,59.8909,36.8616,64.1295,0.894536,0,-0.48157,1.3593,0.549723,9.47751,122.866,196.885,196.885,1.3818,3.01754,2.68549,1.58872,3,2.14551e-09
33.6682,0,77.7818,50.202,40.4894,-1.1089,0,-1.89273,-2.28112,-3.19912,6.13428,123.842,176.798,176.798,2.73712,2.90594,2.79824,0.690419,3,2.14551e-09
127.472,0,144.888,13.1876,135.243,0.351094,0,1.55438,-0.382315,1.60304,8.8717,128.077,350.07,350.07,1.06335,3.31654,3.09056,2.76787,3,-2.14551e-09
35.2314,0,51.9093,15.9349,58.5486,-0.861,0,1.97488,-0.999019,1.75772,3.97547,125.495,228.759,228.759,1.54904,4.14446,3.0223,0.800266,3,-2.14551e-09
32.4954,0,68.9133,28.5822,43.0472,2.79471,0,0.259312,1.93839,1.71156,7.23166,120.992,219.708,219.708,1.95325,3.5407,2.4715,1.2513,3,-2.14551e-09
43.3145,0,80.7146,38.7189,42.0128,-0.842911,0,-1.12756,-0.189639,-1.76366,4.82633,124.322,174.335,174.335,0.203495,2.83075,2.8164,0.272786,3,-2.14554e-09
56.3593,0,77.1156,15.2447,89.9709,0.841823,0,-1.04626,1.55406,-0.641731,5.26485,118.341,236.029,236.029,1.84722,3.6516,3.12559,1.50846,3,-2.14551e-09
57.9238,0,80.1326,71.57,81.4112,1.19592,0,0.451924,0.446347,0.783133,8.21421,128.008,220.649,220.649,0.565748,2.392,2.27336,2.6137,3,-2.14554e-09
40.0848,0,99.063,40.7241,60.9245,-1.70647,0,-2.2662,-2.22213,-3.07509,6.1252,125.843,184.097,184.097,0.642114,3.0875,3.03633,2.04817,3,2.14551e-09
68.5102,0,112.319,32.811,82.1252,1.74804,0,1.61083,1.17772,2.0638,6.76106,122.558,217.158,217.158,0.703093,3.07389,3.07083,1.73232,3,-2.14554e-09
298.018,0,225.644,17.6954,210.164,-1.18616,0,-0.785744,-0.422876,-0.859873,19.6328,124.807,548.19,548.19,0.954011,3.08186,3.05574,2.597,3,-2.14551e-09
40.4652,0,80.6924,47.4589,41.7973,-0.149933,0,-1.50584,-0.7482,-2.32576,7.07701,130.312,193.048,193.048,1.21277,2.16171,1.68359,2.825,3,-2.14554e-09
38.9054,0,65.0555,29.4898,36.8234,0.116592,0,-0.411459,-2.18065,-2.15292,4.74519,123.802,187.763,187.763,2.18172,2.49759,2.44113,0.850138,3,-2.14551e-09
43.427,0,57.9883,35.0029,40.5321,-1.06456,0,-0.256528,-2.07398,-2.03282,5.89275,125.579,171.766,171.766,2.34912,2.95967,2.84723,0.638413,3,-2.14551e-09
35.0641,0,73.432,22.5563,50.8905,1.14613,0,-0.0405142,1.88322,1.11739,5.45893,122.038,172.57,172.57,0.760734,3.21097,2.98366,1.51588,3,-2.14554e-09
34.4141,0,66.0927,28.5485,38.381,2.92212,0,2.39736,0.660104,2.98974,4.23442,121.502,179.363,179.363,1.30416,3.03869,2.99303,1.45708,3,-2.14551e-09
69.2247,0,84.9583,74.5592,99.7271,1.82352,0,1.84256,2.03596,2.39453,8.29131,125.451,228.273,228.273,2.19287,2.3045,2.30443,0.69104,3,-2.14551e-09
70.9043,0,70.2969,59.0007,76.3463,2.10439,0,1.51061,0.576964,1.63027,7.89064,121.552,240.072,240.072,0.704077,2.31384,2.23636,2.56152,3,2.14554e-09
43.5594,0,71.9176,59.5661,56.2771,0.432852,0,-1.01826,-1.32701,-1.93582,8.55591,120.551,221.725,221.725,1.36936,2.95424,2.57329,1.6577,3,-2.14554e-09
82.5605,0,97.9642,42.9386,56.4035,0.596489,0,-0.860425,-0.608636,-1.52062,5.23227,130.155,275.156,275.156,1.61778,3.18878,2.83649,1.99537,3,2.14551e-09
51.5347,0,95.1936,43.0432,76.8719,0.457434,0,2.30438,1.75471,2.74002,5.32765,120.29,250.951,250.951,2.07484,3.50634,2.98047,0.0323447,3,-2.14554e-09
59.0575,0,78.2886,57.6784,65.7782,-0.127398,0,-1.28654,-1.00367,-1.82648,7.45744,120.516,219.896,219.896,1.29197,2.57123,2.29512,2.17688,3,-2.14554e-09
59.3192,0,81.0861,47.1275,52.7089,1.77233,0,1.55104,0.949231,2.19773,5.73468,122.828,196.772,196.772,1.31517,2.78888,2.78009,2.73508,3,-2.14551e-09
33.0097,0,51.7032,48.706,10.2313,-2.11191,0,-1.58946,-0.339217,-3.29825,4.81272,120.224,167.691,167.691,0.641047,0.641047,0.371477,0.908012,3,2.14551e-09
33.2535,0,74.1936,51.5195,39.4838,-0.652719,0,0.0831388,0.672033,0.950888,5.34127,124.937,177.067,177.067,0.677774,2.94587,2.85248,2.17983,3,2.14551e-09
33.8784,0,56.9364,47.0369,25.6115,-0.330194,0,-0.619991,0.715214,-0.0398787,4.26719,125.227,161.553,161.553,1.09341,2.99172,2.97765,2.07701,3,2.14554e-09
128.985,0,137.081,63.4653,157.212,0.121907,0,1.6197,1.83778,1.92426,6.23764,126.168,432.085,432.085,1.73124,3.09823,2.71213,2.10078,3,-2.14554e-09
35.1242,0,78.4619,35.4511,44.5082,-1.19319,0,-1.11832,0.0695686,-1.59137,4.54479,124.113,169.661,169.661,0.859416,3.05786,3.05694,0.72376,3,-2.14554e-09
160.374,0,99.4179,66.6071,120.092,-0.686105,0,-1.31712,-1.96737,-1.93185,11.6809,126.658,365.51,365.51,1.96888,2.88279,2.81288,1.98415,3,-2.14551e-09
34.5675,0,72.1284,36.5495,53.7566,-2.081,0,-0.534101,-2.00678,-1.89011,4.35705,125.497,184.927,184.927,0.55095,3.24412,2.85156,2.71636,3,2.14554e-09
114.024,0,144.26,42.2079,146.582,-1.63696,0,-0.195857,0.378111,-0.0824072,20.9397,123.878,399.526,399.526,0.312786,3.21263,2.87128,2.6274,3,-2.14554e-09
37.9188,0,51.9141,32.7809,19.3301,2.26051,0,-0.214,1.7337,2.11195,6.83288,124.79,208.067,208.067,0.641853,3.66845,2.70819,1.74243,3,2.14551e-09
55.0194,0,68.6746,41.5193,49.4326,-1.42946,0,-0.945703,-2.32803,-2.45588,4.29815,126.776,191.249,191.249,1.05234,2.56866,2.5227,2.98428,3,2.14551e-09
43.5797,0,73.2212,53.4058,41.2836,1.42141,0,0.609883,1.05067,1.74425,3.65018,122.891,179.331,179.331,1.25371,2.19977,2.0446,0.949234,3,2.14551e-09
39.3763,0,114.845,36.6407,78.3568,-0.201698,0,-1.49479,-1.49886,-2.11805,5.23602,129.647,215.852,215.852,2.07377,3.24902,2.98061,1.66941,3,2.14551e-09
34.4956,0,62.1191,31.0159,42.3416,0.489578,0,0.642401,2.38493,2.30295,6.98229,119.875,169.279,169.279,2.02054,2.02054,2.01475,2.29703,3,-2.14551e-09
168.607,0,182.082,15.1836,171.818,-0.559178,0,-0.261889,1.07499,-0.165579,10.1988,122.942,388.326,388.326,1.11833,3.00412,2.98937,1.25783,3,-2.14554e-09
50.5294,0,55.8237,40.413,62.7076,-0.472861,0,1.66579,-0.195702,1.50603,7.02038,125.226,225.188,225.188,1.9762,3.34622,2.57359,1.00694,3,-2.14554e-09
37.7588,0,60.3391,57.3025,22.9852,1.15714,0,1.51721,2.37903,3.6402,3.85167,126.658,174.854,174.854,2.63203,2.35179,2.32406,0.0815106,3,-2.14554e-09
38.397,0,84.7228,18.2349,72.7452,-1.15036,0,1.46677,-0.745804,1.52361,5.81034,128.479,261.656,261.656,1.44701,3.82881,2.79471,2.35671,3,-2.14551e-09
51.6508,0,97.121,42.1591,58.1926,-0.0197204,0,2.32156,2.44708,3.22659,4.57616,126.796,317.361,317.361,2.3796,3.90261,3.1223,2.59995,3,-2.14554e-09
36.8779,0,52.7251,44.7388,51.1363,0.0126019,0,0.181323,1.87148,1.80673,6.8258,124.047,183.736,183.736,1.74508,1.74508,1.7369,0.844245,3,2.14551e-09
56.5369,0,68.2798,13.7913,54.4954,0.640095,0,1.3712,-1.34998,1.3764,5.36728,127.5,195.262,195.262,1.91103,3.07489,2.98671,1.22607,3,2.14551e-09
39.3315,0,58.061,56.2747,25.4639,0.516534,0,0.554388,-0.295035,0.626509,7.75739,122.176,165.487,165.487,1.30061,1.30061,1.30006,0.711213,3,-2.14551e-09
35.2744,0,61.333,54.7844,33.9639,0.572473,0,-2.42022,-1.6955,-3.35623,3.70713,119.051,280.238,280.238,2.01165,3.35489,1.51626,2.9921,3,-2.14554e-09
58.974,0,57.964,23.3035,42.9121,1.15107,0,-0.537731,1.72267,0.66088,8.6073,123.094,206.71,206.71,1.202,3.25871,2.78696,0.907661,3,-2.14554e-09
52.2174,0,75.8882,49.5729,29.7188,0.889886,0,-1.50671,-1.23622,-2.7896,5.44937,123.021,289.991,289.991,1.64276,3.4027,2.41552,1.76092,3,-2.14554e-09
75.1486,0,91.3393,53.3243,75.8572,-1.83937,0,-0.508631,-0.691981,-0.993622,6.08249,123.844,261.645,261.645,0.604204,2.90715,2.58469,2.25857,3,-2.14554e-09
72.399,0,101.212,49.6878,103.861,0.957287,0,1.36635,2.17632,2.06204,5.24848,124.367,242.136,242.136,2.29609,2.29609,2.25936,0.755864,3,-2.14551e-09
108.112,0,117.21,43.9983,112.393,0.7372,0,-0.965812,-0.101123,-1.02294,6.01152,132.129,355.821,355.821,0.828368,3.34688,2.88121,0.709637,3,-2.14554e-09
51.8949,0,62.3782,15.1027,69.6126,0.453975,0,-1.34696,1.42321,-1.00468,6.82682,119.871,210.267,210.267,1.37547,3.55694,3.06732,2.78873,3,-2.14554e-09
86.5418,0,130.61,40.3016,125.421,1.87416,0,0.514098,1.13469,0.886532,7.87493,124.794,305.449,305.449,0.831963,3.15953,2.85182,2.19771,3,-2.14551e-09
33.9849,0,72.9291,52.2751,33.1988,1.3874,0,1.02601,0.709216,2.06604,3.89975,122.31,164.092,164.092,1.18132,2.62348,2.59847,1.53099,3,2.14551e-09
83.2233,0,38.7817,38.3002,77.0453,-0.222717,0,1.62074,-0.956464,0.629228,17.6704,129.21,243.301,243.301,1.27736,3.48795,2.96099,2.53716,3,-2.14554e-09
35.0534,0,84.4037,44.2905,64.5597,0.406457,0,0.382511,1.36663,1.33591,3.60066,127.736,176.824,176.824,0.485049,2.28551,2.28539,1.98713,3,-2.14551e-09
39.7624,0,60.1791,56.84,56.3338,-1.92152,0,-0.112271,1.01158,0.939328,7.21244,123.752,278.209,278.209,1.15917,2.93926,2.31644,1.26216,3,-2.14554e-09
131.917,0,142.957,26.352,116.771,-1.46629,0,1.25465,1.73201,1.68004,12.4676,126.114,648.161,648.161,2.01223,4.14089,3.12145,0.902615,3,-2.14551e-09
52.4031,0,83.3538,44.8837,55.7989,-1.28961,0,0.0109939,0.77184,0.653311,4.17221,124.914,239.792,239.792,1.45297,2.91683,2.6108,0.0267792,3,-2.14554e-09
76.1603,0,101.847,68.0373,118.896,-0.0532015,0,1.20379,0.692926,1.31489,9.67026,128.734,278.732,278.732,1.27059,2.67475,2.36098,1.95444,3,-2.14554e-09
44.0835,0,77.1549,45.9807,34.3671,-1.31062,0,-0.481902,0.166858,-0.808839,6.53605,124.61,192.288,192.288,1.04706,3.1255,3.01363,2.08406,3,-2.14551e-09
46.8312,0,65.2078,23.7605,66.5173,0.422287,0,0.426494,-1.87987,-0.66262,6.54139,126.881,199.59,199.59,2.81027,2.81027,2.81027,2.78694,3,-2.14551e-09
47.4788,0,56.7663,48.7657,34.1454,1.74239,0,0.48327,-0.840026,-0.490843,4.42564,124.774,240.758,240.758,1.58092,1.58092,0.955992,2.24164,3,-2.14551e-09
38.0681,33.7778,99.4225,39.2076,76.9185,1.98972,0.555437,0.792473,0.0842517,1.00178,56.7675,123.855,212.253,251.436,1.06314,3.23563,3.00598,0.0307088,3,-2.14551e-09
56.6394,0,92.2257,66.4154,95.315,0.191309,0,0.327179,0.275592,0.496121,5.74629,126.879,207.892,207.892,0.277379,1.82135,1.81627,2.60943,3,2.14554e-09
54.4418,0,56.1757,50.1459,32.5404,1.02714,0,-0.91798,0.399465,-1.0062,6.4829,126.032,218.379,218.379,0.856661,3.11204,2.42926,2.08215,3,2.14554e-09
64.4922,33.47,90.27,72.0899,104.305,0.136263,0.80817,1.85337,1.57959,2.16487,35.2966,126.38,290.059,329.487,2.42445,2.82074,2.23788,0.0502973,3,-2.14554e-09
57.0768,55.7557,69.8851,50.0985,19.8565,1.18386,1.42679,0.976634,1.61776,3.01014,114.884,124.462,176.708,241.468,1.02602,2.19351,2.1837,2.92377,3,2.14551e-09
61.1118,0,78.3534,44.675,54.006,0.0932051,0,1.30371,2.21888,2.52949,9.67331,123.941,251.44,251.44,1.3081,2.96838,2.71034,2.6032,3,-2.14551e-09
111.171,0,104.784,65.9146,137.953,2.03911,0,1.36729,0.503008,1.27227,11.6321,124.883,328.104,328.104,0.60008,3.19729,3.12591,2.18536,3,-2.14554e-09
75.4493,49.9934,81.3904,74.0691,96.8316,-0.505135,0.434651,-1.7917,-1.56637,-2.14286,94.7726,122.877,266.144,391,2.25227,2.25227,1.84864,1.24553,3,-2.14554e-09
39.9002,0,76.1313,44.2154,60.6593,1.64773,0,1.06905,0.000206775,1.25556,5.13289,122.596,189.511,189.511,1.51636,3.10006,3.04557,0.499002,3,-2.14551e-09
41.338,32.6844,104.664,49.7204,91.9866,2.01649,2.43306,1.65894,1.25823,2.03349,42.1616,127.357,195.003,243.532,1.41372,3.04299,3.02191,1.04728,3,-2.14551e-09
39.4323,0,68.5082,37.6292,36.0936,-0.448763,0,-1.4923,-0.273865,-2.1642,7.56784,119.529,169.895,169.895,0.316247,2.5784,2.35779,0.995832,3,-2.14554e-09
34.842,0,63.2734,27.3023,39.3653,-0.353397,0,2.36708,0.386512,2.86789,4.65979,126.32,234.304,234.304,1.81175,3.75438,2.58735,0.828651,3,-2.14554e-09
32.6065,0,81.227,47.0793,41.8764,2.27469,0,-1.87606,-2.03949,-3.04013,7.42709,121.701,547.724,547.724,4.59095,4.59095,1.96164,0.804513,3,-2.14554e-09
34.174,0,60.4773,30.3422,46.2439,-0.397033,0,0.345217,-1.70726,-1.07168,4.5092,130.249,172.077,172.077,0.948257,2.53409,2.42294,2.97706,3,2.14554e-09
63.085,0,31.3737,19.6404,31.2294,1.98899,0,0.82055,-2.45412,-1.72321,9.18711,129.255,364.847,364.847,2.63911,2.63911,2.36636,2.76368,3,-2.14554e-09
47.7101,0,85.233,47.8764,40.146,1.54403,0,0.566495,0.429126,1.34835,7.26515,127.214,200.408,200.408,1.1562,2.92038,2.75192,2.52336,3,-2.14554e-09
98.5125,0,131.395,58.8842,145.421,-1.32463,0,-0.938292,-0.924373,-1.14246,11.2771,122.721,289.234,289.234,1.03529,2.52529,2.49556,1.77744,3,2.14554e-09
51.2574,0,70.9964,52.8165,72.9102,-1.34361,0,-1.25342,-0.132388,-1.28157,6.48464,123.453,200.026,200.026,1.47368,2.47542,2.47377,1.69873,3,-2.14554e-09
67.6381,0,39.4431,33.2015,34.8316,1.08028,0,-0.770109,1.55675,1.01556,8.46262,122.434,205.351,205.351,1.35327,3.04886,2.42315,2.74726,3,-2.14554e-09
42.8054,0,74.9414,32.7694,48.8141,-0.304838,0,1.11034,-0.356914,1.36608,6.88541,124.599,189.934,189.934,1.38561,2.65941,2.25161,3.08049,3,-2.14551e-09
41.2977,0,45.8032,44.7169,56.0863,-1.76108,0,0.536792,2.48267,2.35082,5.47468,124.825,409.319,409.319,3.55558,3.55558,2.71329,1.52932,3,-2.14551e-09
182.798,0,97.8322,94.9104,186.455,0.124711,0,1.15665,0.0202159,0.7026,11.2577,125.394,412.474,412.474,1.9584,2.69013,2.48433,1.32822,3,-2.14554e-09
56.6517,0,88.5751,52.6726,61.3696,1.11337,0,-0.276724,-0.319478,-0.639019,7.75758,127.253,240.653,240.653,1.79118,2.87384,2.51528,0.745603,3,-2.14551e-09
43.6358,0,80.6028,41.7086,63.773,1.12539,0,0.903766,2.02878,2.03173,4.36779,124.965,183.312,183.312,1.53863,2.80676,2.798,2.1635,3,-2.14554e-09
41.1722,0,86.483,45.1066,63.034,0.351954,0,-0.0982196,-0.903283,-0.788596,5.44107,126.532,190.3,190.3,1.15223,2.73667,2.69938,0.507929,3,2.14551e-09
37.9485,0,63.0878,60.3696,33.5534,1.01947,0,2.34948,1.50665,3.30618,3.82912,130.328,181.288,181.288,1.51458,1.51458,0.724582,2.61237,3,-2.14554e-09
51.6706,0,77.5488,50.2838,73.3348,-1.77198,0,0.260774,1.24972,1.1245,8.40383,122.874,326.997,326.997,2.92861,2.92861,2.10824,1.74976,3,-2.14554e-09
48.1478,0,64.1756,36.2028,48.8485,1.72718,0,-0.0264829,1.60543,1.31902,5.51927,124.008,204.52,204.52,0.39727,3.34495,2.8484,3.0384,3,2.14551e-09
37.568,0,91.1566,45.4701,58.6998,0.356834,0,-1.22177,-1.3237,-2.03429,6.46958,123.549,212.405,212.405,1.22177,3.11077,2.68047,2.67922,3,-2.14551e-09
46.984,0,128.817,21.7837,107.051,1.42848,0,-1.67321,-0.576532,-1.88504,6.22181,122.26,408.87,408.87,2.00204,4.16976,2.78683,1.6875,3,-2.14554e-09
51.757,0,86.8843,58.8643,85.6038,-0.0761728,0,-0.827252,-1.41987,-1.56141,5.14665,125.555,221.095,221.095,1.50043,2.49392,2.37813,1.48061,3,-2.14551e-09
34.2947,0,67.8616,52.6825,30.5992,-1.8802,0,0.1927,1.00319,1.63296,6.84958,126.785,263.562,263.562,1.46626,3.06077,2.25198,2.40707,3,2.14551e-09
81.913,0,102.755,32.4926,131.097,0.979957,0,-1.05356,0.728164,-0.725167,7.66177,121.748,327.664,327.664,1.83794,3.6329,3.01044,1.00155,3,-2.14554e-09
46.9137,0,71.9359,58.9321,41.0228,1.76935,0,0.626299,1.11707,1.85921,4.97882,128.395,196.233,196.233,0.668447,2.12286,1.78884,1.55523,3,-2.14554e-09
97.1442,0,76.0039,44.2918,81.9609,-0.253394,0,-1.69024,-0.251532,-1.67119,9.41701,126.528,271.231,271.231,0.459147,2.84959,2.46082,2.48349,3,-2.14551e-09
40.2354,0,90.4947,39.2243,64.6067,0.603439,0,-0.329154,0.501152,-0.151676,7.88227,123.466,185.54,185.54,0.852301,3.11095,2.96787,2.45134,3,2.14554e-09
39.6265,0,76.9115,49.9043,52.5575,-0.785746,0,-0.116822,0.753598,0.580699,4.60569,128.126,190.598,190.598,1.27401,1.70688,1.57035,2.93984,3,-2.14551e-09
38.9366,0,64.1158,48.2884,67.3203,-1.30607,0,-1.36187,0.0634209,-1.29642,5.7419,124.626,182.7,182.7,0.940966,2.00862,2.00784,2.95348,3,-2.14554e-09
93.1863,59.9814,123.476,48.9825,141.338,-2.12193,0.495836,-2.3709,-1.4305,-2.37318,277.332,124.581,277.055,556.389,2.08271,2.60554,2.59362,1.52089,3,-2.14551e-09
34.4043,0,76.8107,31.9135,60.1239,0.0391942,0,-0.556463,-2.08173,-1.76763,3.99158,122.898,186.78,186.78,1.82893,2.73681,2.6712,0.928981,3,-2.14554e-09
53.9762,0,72.924,52.8497,32.8774,2.20744,0,0.765249,0.893258,1.96642,8.39133,121.661,213.114,213.114,1.94025,1.94025,1.29794,2.35039,3,-2.14551e-09
37.4792,0,85.0268,45.406,60.922,-0.975757,0,-0.981379,-1.72049,-1.99706,4.52959,124.531,175.268,175.268,1.89376,2.2776,2.2776,0.835852,3,-2.14551e-09
111.717,0,157.426,24.3353,166.744,-0.70843,0,-1.14334,0.37475,-1.06281,11.3392,126.071,317.789,317.789,1.93308,2.97545,2.94349,1.38478,3,2.14551e-09
33.9588,0,73.0486,48.0334,25.0973,0.888583,0,-1.43653,-1.6147,-3.03675,6.83546,118.923,248.576,248.576,1.95138,3.7391,2.92827,1.60756,3,-2.14554e-09
135.114,0,141.001,37.333,130.056,1.10827,0,1.69616,1.50765,1.95825,5.65247,122.785,324.785,324.785,1.5449,3.12102,3.06515,0.882981,3,-2.14551e-09
50.8166,0,64.7935,27.5553,66.0168,2.02959,0,1.72479,-0.405846,1.64431,9.70009,125.876,213.703,213.703,2.51574,2.57015,2.55202,0.491039,3,2.14554e-09
38.3969,0,91.7939,38.0244,65.6473,-1.29455,0,-0.656592,0.308054,-0.735977,5.52687,126.692,191.954,191.954,0.859408,2.45942,2.37524,1.82074,3,-2.14551e-09
128.831,95.9467,175.079,66.6849,237.842,0.543341,-0.214133,0.613313,-0.43662,0.346963,142.894,126.403,367.969,507.475,2.38076,2.57481,2.57386,1.0492,3,-2.14554e-09
88.1792,0,103.882,54.4463,113.826,0.607098,0,-0.0726829,0.713613,0.300141,8.5664,125.667,261.319,261.319,1.09286,2.84837,2.76606,1.67562,3,-2.14554e-09
87.748,0,102.493,55.2254,97.6069,-1.3753,0,-0.549427,-0.695409,-0.904061,10.6171,124.374,260.73,260.73,1.14729,2.33665,2.18583,3.09017,3,-2.14551e-09
52.3605,0,98.2904,40.3843,78.5619,0.0450176,0,0.593597,-0.164453,0.654412,5.7325,124.302,199.895,199.895,0.59454,2.67974,2.62298,2.58951,3,-2.14551e-09
35.6718,0,87.6664,47.478,45.0126,-1.98205,0,-1.53918,-1.08524,-2.44341,5.60694,130.807,179.152,179.152,1.21719,2.67114,2.63417,2.30146,3,2.14554e-09
58.0251,0,47.4119,11.4082,58.8099,-0.127665,0,-1.74042,1.67833,-1.31361,6.77971,124.302,199.357,199.357,1.67922,3.00079,2.53056,2.63225,3,-2.14554e-09
83.5488,0,85.2873,66.011,88.5449,2.46305,0,0.494359,0.843343,1.01709,12.9493,125.474,333.937,333.937,0.942324,3.21436,2.54093,1.73869,3,-2.14551e-09
66.818,0,94.9553,52.4945,89.5077,0.204419,0,2.12996,1.44562,2.41953,5.14995,127.109,291.978,291.978,2.20014,2.94371,2.2266,0.440456,3,-2.14551e-09
38.5411,0,83.5709,43.5441,45.9863,0.531582,0,1.2547,0.726198,2.01324,3.70612,122.816,174.038,174.038,0.906717,2.73103,2.63356,1.1925,3,-2.14551e-09
51.6104,0,88.9266,31.1195,82.0865,1.64442,0,0.0461565,1.55331,0.813286,8.74181,123.461,224.643,224.643,1.57002,2.99537,2.53333,1.55399,3,-2.14554e-09
40.9704,0,90.0223,42.8045,47.9908,2.72805,0,0.946871,0.816161,1.77495,7.00489,124.12,232.507,232.507,1.37232,3.50538,3.01912,2.27073,3,-2.14554e-09
62.5415,0,71.7199,62.495,44.8303,-0.665687,0,-0.702539,-0.634276,-1.5144,7.92513,126.589,196.526,196.526,0.790695,2.05697,2.05664,2.41946,3,2.14551e-09
54.2902,0,70.7982,70.7489,73.2359,-1.73038,0,-2.15527,-1.68797,-2.59167,4.57583,125.642,199.135,199.135,1.75958,2.40525,2.36742,2.35863,3,-2.14551e-09
35.4692,0,115.501,33.7165,84.8742,-0.0656029,0,1.14051,1.48653,1.73438,4.58501,124.632,203.201,203.201,1.33453,2.63304,2.34055,3.03352,3,-2.14554e-09
204.859,0,230.724,35.8657,266.589,1.37053,0,0.0983985,1.3893,0.332264,15.8096,125.757,567.211,567.211,1.38542,3.31611,3.0624,1.68048,3,-2.14554e-09
63.6066,46.942,76.6845,45.3672,40.265,0.207447,0.515696,1.12757,1.54006,2.33945,110.485,117.795,213.218,263.351,0.636472,2.80168,2.64628,2.82152,3,2.14554e-09
87.7707,0,62.6571,60.6005,35.9608,0.473306,0,0.846651,0.21375,1.4529,9.96768,124.385,211.659,211.659,0.214254,2.00466,1.96959,1.77789,3,2.14554e-09
179.304,0,104.087,80.9212,152.856,0.00478875,0,1.01872,0.296699,0.866766,16.2758,124.291,399.032,399.032,2.54127,2.74512,2.551,0.156304,3,-2.14554e-09
33.6365,0,78.7835,41.7258,42.8803,-2.63957,0,0.561965,-0.400442,0.642431,5.56417,126.376,312.131,312.131,0.583547,4.31248,2.88923,2.732,3,-2.14554e-09
63.752,0,71.8697,23.7579,88.6912,-1.73834,0,0.0216608,-2.36195,-1.1328,6.97257,128.595,242.791,242.791,1.2874,3.50431,3.03027,1.74306,3,-2.14554e-09
63.3603,0,108.711,33.3642,76.0208,-2.43234,0,-1.16909,-0.673659,-1.6087,5.0845,123.753,252.733,252.733,1.52373,3.21377,2.95508,1.01228,3,-2.14551e-09
38.6057,0,69.1842,26.6676,47.7785,1.59929,0,-1.96051,-0.0625473,-2.32716,7.03664,125.705,344.656,344.656,1.31459,4.26306,2.34552,2.62224,3,-2.14554e-09
77.6862,0,143.52,17.9201,126.553,1.06174,0,0.688871,1.99419,1.11153,6.23069,122.833,249.203,249.203,1.11993,2.85268,2.82821,2.19987,3,-2.14551e-09
100.392,0,89.228,20.1131,96.1051,-2.18252,0,-1.51001,0.684059,-1.37175,14.1366,124.222,303.382,303.382,0.984981,3.14487,3.07213,1.03746,3,-2.14554e-09
36.3522,0,46.3777,40.3453,84.5189,1.18148,0,-1.22097,1.0819,-0.22415,4.09866,124.654,208.288,208.288,2.37617,3.92083,3.09857,0.61604,3,-2.14554e-09
39.386,0,73.0054,25.1352,63.8231,-1.37929,0,-0.101659,-2.03934,-1.25123,9.39093,122.034,183.479,183.479,0.593655,2.9235,2.62955,2.04466,3,-2.14551e-09
