nbjet,njjet,ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,mb1h,mbbh,drbamin,drba1,dphiba1,dphibb,class,weight
1,1,47.0226,0,78.8264,42.2909,51.8299,-0.178321,0,-1.7997,-0.869048,-2.365,5.20412,122.821,203.222,203.222,0.869171,2.13056,1.38217,2.42202,4,6.06e-09
1,0,61.6016,0,41.7623,39.1288,74.7099,-0.361764,0,-1.76209,0.591042,-1.04889,8.32514,122.627,206.619,206.619,0.87308,3.18903,2.86514,1.98807,4,6.06e-09
1,0,97.4749,0,77.0819,73.3062,125.845,1.14506,0,1.35234,2.49019,2.22962,9.93727,122.146,289.352,289.352,2.15032,2.84567,2.83812,1.16627,4,6.06e-09
1,0,34.2153,0,56.318,51.8422,37.9594,-0.962543,0,0.910762,-0.434733,0.833448,5.50684,128.025,189.238,189.238,1.20711,3.0559,2.41438,1.62215,4,6.06e-09
2,0,90.9749,34.232,58.1467,25.9958,32.7242,0.824267,-2.09088,-0.577888,1.56471,0.677946,253.28,126.666,220.088,394.208,1.47666,2.45978,2.02101,3.03485,4,6.06e-09
1,2,42.3184,0,109.186,35.2867,90.1799,0.32321,0,0.267744,1.06157,0.752825,6.75907,123.685,190.332,190.332,1.39014,2.7742,2.77364,2.14543,4,6.06e-09
1,0,34.2641,0,60.2016,44.3045,58.0581,-1.46047,0,0.641707,-0.96044,-0.13845,6.19208,126.463,201.429,201.429,1.40894,3.30585,2.55138,0.701679,4,6.06e-09
1,0,107.936,0,82.7181,71.5183,101.394,-0.593612,0,1.81307,1.21348,1.97,15.11,125.297,431.814,431.814,1.97212,3.27615,2.22284,1.44692,4,6.06e-09
1,0,32.5021,0,66.0234,52.1034,42.7549,1.8618,0,0.39106,-0.616568,-0.179539,4.48179,126.192,220.861,220.861,0.780198,2.42054,1.92248,1.44471,4,6.06e-09
1,0,66.6827,0,81.2531,55.3077,81.0386,-1.99216,0,-2.37169,-1.47325,-2.60607,6.74262,126.332,216.092,216.092,2.65282,2.68341,2.65644,0.501579,4,6.06e-09
1,0,51.9359,0,102.813,37.0077,67.9114,1.03373,0,-0.894619,-0.729204,-1.43283,6.40261,122.647,266.924,266.924,1.60287,3.49325,2.91277,0.92569,4,6.06e-09
2,2,113.118,34.841,167.277,34.3328,165.277,-1.92623,2.36713,0.268652,1.00648,0.500264,530.214,128.845,546.573,802.231,2.44181,3.5328,2.76825,0.244667,4,6.06e-09
1,3,78.9671,0,144.371,42.5105,184.081,1.31145,0,1.10598,-0.318085,0.867638,7.89647,125.444,278.605,278.605,1.92871,2.27643,2.26714,1.69931,4,6.06e-09
1,0,33.0858,0,89.6259,42.1058,49.0433,2.09477,0,1.69602,1.75989,2.67686,6.15809,122.325,165.924,165.924,0.772045,2.6736,2.6437,3.05095,4,6.06e-09
2,0,86.654,36.3376,85.2785,52.4742,44.5218,-1.26641,1.13796,-0.988073,-1.12658,-2.05591,203.423,130.689,222.375,364.071,0.892857,2.72785,2.71361,2.86011,4,6.06e-09
1,0,35.5215,0,71.4533,51.5607,21.6498,1.61108,0,-0.530959,-1.11201,-2.32507,8.09001,126.266,259.632,259.632,1.21027,3.68005,2.9924,0.486007,4,6.06e-09
1,0,63.5763,0,97.3083,31.0369,73.227,-2.10676,0,0.253902,-0.910555,-0.100314,8.27393,125.258,313.354,313.354,1.96463,3.90421,3.10968,1.13428,4,6.06e-09
1,1,89.1354,0,73.0732,69.7897,93.341,1.38083,0,1.66764,0.852719,1.72538,5.67194,123.595,240.271,240.271,1.4859,2.8256,2.81101,0.537135,4,6.06e-09
1,1,35.1696,0,57.2037,39.3773,43.4565,0.689578,0,0.60307,2.34526,2.41099,5.64771,127.242,175.123,175.123,1.89133,1.89133,1.88935,2.89323,4,6.06e-09
1,1,42.8582,0,61.3808,51.2029,23.9216,1.00258,0,-0.866122,-1.86999,-2.92494,5.29598,124.68,267.779,267.779,1.92232,1.92232,0.450853,1.7089,4,6.06e-09
2,0,42.3464,39.327,65.4055,61.3731,9.83556,0.32473,0.284269,1.15907,1.05057,3.54946,27.5289,126.583,175.689,214.422,1.00199,3.16286,3.05083,0.594624,4,6.06e-09
1,0,48.1053,0,73.6629,53.7929,19.9971,-2.12546,0,0.524026,0.43843,1.89098,5.83005,125.993,313.631,313.631,2.66996,2.66996,0.330025,1.78821,4,6.06e-09
1,0,35.6058,0,110.162,30.6462,80.6509,2.41152,0,1.28516,0.538134,1.64524,2.86958,123.676,202.366,202.366,0.95636,2.7768,2.53809,1.62665,4,6.06e-09
1,1,41.9892,0,47.8538,34.0098,18.3764,2.35281,0,-0.235233,-2.15876,-2.83962,2.55941,120.362,414.884,414.884,2.96759,2.96759,1.45211,1.43193,4,6.06e-09
1,0,34.7792,0,68.1755,51.961,32.8828,2.41807,0,-0.000109566,0.858092,1.21039,4.11287,126.983,230.671,230.671,0.507363,3.83535,2.97696,2.79886,4,6.06e-09
1,0,36.1975,0,66.7151,51.564,15.2209,1.67695,0,1.03619,0.293086,2.55649,3.4478,125.487,169.427,169.427,1.01197,1.01197,0.783264,1.24936,4,6.06e-09
1,1,62.522,0,99.5948,26.2623,117.686,0.640154,0,-0.698926,1.23582,-0.285403,5.56406,123.461,220.432,220.432,2.13898,2.13898,1.66796,0.165192,4,6.06e-09
1,0,41.3306,0,103.138,40.043,74.2573,-1.23758,0,-1.09731,-1.51146,-1.82214,3.54397,125.32,183.956,183.956,2.05234,2.6429,2.63918,0.26684,4,6.06e-09
1,0,43.4444,0,80.9403,41.4324,49.3788,1.44315,0,-0.0380528,-0.867583,-0.797809,7.17384,122.392,230.857,230.857,0.929042,2.60099,2.13804,1.18851,4,6.06e-09
2,1,55.3966,36.1334,69.4173,26.5366,91.3292,-0.69897,-0.895545,-0.950237,1.37085,-0.296283,46.2653,126.995,203.944,254.548,2.36203,2.36203,2.34862,1.0277,4,6.06e-09
2,0,158.649,87.3486,94.7546,60.1588,91.7845,0.697628,2.29298,1.46933,1.60064,2.01477,309.94,125.189,333.245,476.664,1.22017,2.83198,2.72481,2.65815,4,6.06e-09
1,1,40.5032,0,56.5462,54.7906,21.9741,-1.79677,0,1.57237,0.504013,2.67788,4.67734,125.693,321.047,321.047,1.64622,3.60013,1.26879,3.04387,4,6.06e-09
1,0,77.6737,0,104.637,38.5791,81.4781,-2.05644,0,-2.19362,-1.58623,-2.61467,9.22354,124.129,221.447,221.447,1.78693,2.19149,2.18719,0.941765,4,6.06e-09
1,1,37.5706,0,57.9132,31.4702,32.2619,-2.17288,0,1.45002,-0.387794,1.8882,8.03459,122.655,322.84,322.84,1.7887,4.19184,2.10857,2.34279,4,6.06e-09
1,0,42.9327,0,67.8472,59.2407,45.7896,2.19739,0,0.832288,1.39139,2.05022,5.62213,123.872,194.906,194.906,1.47927,2.87161,2.5264,1.84262,4,6.06e-09
1,0,64.6093,0,65.6861,37.496,45.2649,0.908487,0,-0.550115,0.957887,0.0812482,7.28813,123.87,212.981,212.981,1.40475,2.83411,2.42995,2.46883,4,6.06e-09
1,0,54.3771,0,69.1875,64.284,54.6482,0.36718,0,-1.87132,-2.44389,-3.06915,3.65601,127.776,340.627,340.627,2.80863,2.80863,1.69633,2.65278,4,6.06e-09
1,0,37.7792,0,71.6766,52.3602,49.1674,-0.681753,0,-0.350614,-1.19194,-1.49334,5.88261,125.637,164.951,164.951,1.09429,1.09429,1.04299,0.543187,4,6.06e-09
1,0,34.6842,0,64.9853,59.4614,6.52822,1.88429,0,-0.434168,-0.811574,-3.23549,5.16703,126.496,264.007,264.007,2.86562,2.86562,1.68419,2.36561,4,6.06e-09
1,1,35.5909,0,78.9171,64.6586,100.38,-0.870156,0,-1.59775,-0.630849,-1.56905,6.66803,125.266,187.021,187.021,2.12172,2.67257,2.57162,0.675938,4,6.06e-09
1,2,62.9009,0,65.492,37.2609,29.8604,1.32819,0,-0.113379,-1.52725,-1.81439,8.15776,124.151,267.615,267.615,1.64621,1.64621,0.794902,1.03995,4,6.06e-09
1,0,42.1604,0,85.5993,49.5719,58.1447,0.930748,0,-1.06377,-1.39785,-1.96522,6.59663,123.97,260.214,260.214,1.44611,3.55957,2.94829,2.35529,4,6.06e-09
1,0,32.5868,0,78.8996,43.5963,35.7727,1.98542,0,1.24638,0.738334,2.20977,4.48997,120.966,168.998,168.998,1.39558,2.75175,2.65065,1.57668,4,6.06e-09
2,2,59.9455,39.5301,62.9897,56.1328,42.3492,-2.64793,-2.0849,-1.25823,-2.14045,-2.77191,96.548,123.822,206.662,250.964,0.935391,3.20094,2.88353,2.44583,4,6.06e-09
1,0,65.5498,0,83.9332,64.2915,83.8832,-1.45998,0,0.37145,-0.0519517,0.334186,5.69726,126.159,282.998,282.998,0.781226,3.19516,2.61819,1.93092,4,6.06e-09
1,0,56.6829,0,58.5367,57.5041,31.4359,2.67534,0,1.89348,0.957605,2.78588,4.41657,125.088,204.475,204.475,1.90498,2.55864,2.43625,1.48984,4,6.06e-09
1,0,108.265,0,90.0781,26.8586,66.2852,-0.951879,0,-0.746006,0.732985,-0.721812,10.7086,124.942,257.526,257.526,1.01065,2.96924,2.96209,0.108382,4,6.06e-09
1,1,51.9477,0,70.9544,45.1193,40.0151,0.28172,0,-0.478996,-1.55881,-1.95003,6.27475,126.419,196.146,196.146,1.74609,1.74609,1.57167,2.7531,4,6.06e-09
1,0,50.6003,0,81.9148,51.7078,56.5122,-2.37057,0,-0.0453153,-0.458085,-0.480909,2.63757,124.07,283.399,283.399,2.86418,2.86418,1.67234,2.59244,4,6.06e-09
1,0,38.6461,0,77.2823,44.7236,33.1651,-2.32794,0,-1.65205,-1.26972,-2.78472,4.01524,119.57,171.541,171.541,1.35732,2.49243,2.39904,2.0059,4,6.06e-09
2,0,194.102,77.6745,118.663,89.2145,172.755,1.39685,2.37918,1.46813,1.06036,1.47361,255.49,123.099,399.43,522.651,1.23476,3.05833,3.0575,2.22406,4,6.06e-09
1,0,60.024,0,161.667,76.0429,230.952,0.692197,0,0.162771,-0.796712,-0.175622,4.69712,124.016,294.344,294.344,0.887707,3.06237,3.01626,2.36225,4,6.06e-09
1,0,45.9243,0,46.3198,22.6222,63.1945,-0.844574,0,1.50868,-1.14027,0.93216,7.63458,116.42,207.669,207.669,1.83001,3.23139,2.21452,1.17874,4,6.06e-09
1,0,44.9488,0,62.8859,44.7744,34.7324,-0.540946,0,0.4749,-0.842589,-0.321279,8.43952,126.574,176.724,176.724,1.78642,1.78642,1.46948,2.58466,4,6.06e-09
1,1,79.7528,0,83.8607,52.4149,59.1235,-1.17234,0,0.430636,0.607859,1.01761,11.8049,123.345,286.819,286.819,2.32989,2.32989,1.69081,1.72769,4,6.06e-09
1,2,48.8911,0,51.6086,43.4857,18.7591,-1.19238,0,-0.344674,1.21183,1.67722,8.52897,123.768,211.147,211.147,1.6738,1.6738,1.44326,0.372493,4,6.06e-09
1,0,113.904,0,68.216,67.2634,105.085,-2.2553,0,-0.307635,-1.58087,-1.29683,11.6787,125.742,338.319,338.319,2.25198,3.17566,2.50827,0.804949,4,6.06e-09
1,0,38.3863,0,75.1942,51.82,44.5919,-0.683966,0,1.31595,2.05893,2.69879,4.60294,128.046,268.305,268.305,2.0772,2.64259,1.72731,1.75748,4,6.06e-09
1,3,34.352,0,58.3263,56.9572,9.65188,0.752252,0,2.00224,1.30057,4.15904,4.26005,122.069,163.604,163.604,1.30364,1.30364,0.370141,3.02002,4,6.06e-09
1,0,66.828,0,42.6473,28.5847,63.3502,-1.04594,0,1.02972,-1.5939,-0.240137,9.93755,124.565,226.903,226.903,2.01706,3.63333,2.98207,1.09454,4,6.06e-09
1,0,39.8192,0,73.9402,49.1246,25.1047,0.128785,0,1.59425,1.87252,3.27229,5.93725,121.646,205.119,205.119,2.07282,3.44257,3.11508,0.852443,4,6.06e-09
1,1,49.6833,0,107.964,71.7058,127.164,-0.0599536,0,-1.13697,-1.39173,-1.55054,4.6326,128.901,246.068,246.068,2.42068,2.42068,2.16789,0.578513,4,6.06e-09
1,0,35.1435,0,64.5009,63.4639,51.3109,-0.990069,0,0.418081,0.917016,1.37018,5.66733,121.583,208.992,208.992,2.51225,2.51225,2.08051,0.689246,4,6.06e-09
1,0,46.1847,0,81.6103,37.795,45.5407,1.07588,0,-0.146313,0.844296,0.502421,5.80187,124.363,192.738,192.738,0.678176,2.98947,2.72822,2.7606,4,6.06e-09
3,0,51.5377,34.583,114.056,36.1261,82.8053,1.4246,-0.314783,-0.299164,-0.264435,-0.512261,101.148,125.312,259.248,302.742,1.46317,3.2036,2.70031,1.46396,4,6.06e-09
1,0,36.0788,0,78.6832,51.2816,31.6221,1.92757,0,0.521197,0.527689,1.55113,5.27942,126.06,195.628,195.628,0.530455,3.42995,3.12837,0.181789,4,6.06e-09
1,0,40.5129,0,64.4387,52.796,25.8556,-0.093655,0,-1.46188,-2.1276,-3.29988,7.62476,120.995,211.774,211.774,2.35264,2.4962,2.08781,0.448099,4,6.06e-09
2,1,50.4303,36.696,72.9353,53.5914,22.0947,-2.20096,1.59487,0.0613246,-0.0451584,0.0928577,282.327,124.761,277.778,425.555,2.26764,3.22634,2.30029,0.629829,4,6.06e-09
1,0,55.1409,0,86.2393,45.7778,51.2052,-1.13477,0,-0.00848017,0.514497,0.450817,7.8838,126.139,225.934,225.934,0.172249,3.31231,3.11495,2.94291,4,6.06e-09
1,0,38.5157,0,63.4687,60.746,22.5337,-2.00631,0,-0.844965,-0.71416,-2.26559,7.38195,122.424,185.706,185.706,0.897811,2.47763,2.18859,1.85932,4,6.06e-09
1,0,35.2856,0,62.6375,42.3414,21.9907,0.157384,0,-1.48976,-0.226984,-2.56126,5.22063,123.931,174.359,174.359,1.61028,2.39259,1.73534,2.83589,4,6.06e-09
1,0,38.1208,0,83.8322,42.7757,60.0627,-2.73843,0,-1.32228,-0.426043,-1.73459,7.22775,124.501,225.189,225.189,1.35262,2.88428,2.51268,2.79756,4,6.06e-09
1,0,70.2069,0,105.625,41.6794,82.7313,1.8101,0,-0.393789,-0.0341235,-0.510574,6.87364,124.216,337.778,337.778,1.107,3.55526,2.78976,2.45884,4,6.06e-09
1,0,49.4191,0,70.5796,52.2177,18.6722,1.83266,0,-0.866731,-0.716693,-2.47226,5.86024,121.711,316.079,316.079,1.70442,2.97263,1.24492,0.406108,4,6.06e-09
1,1,97.876,0,112.94,39.4682,118.455,-0.304704,0,0.700991,-0.383275,0.563329,9.78865,122.356,277.18,277.18,0.992214,2.45219,2.23648,1.53427,4,6.06e-09
1,0,82.4583,0,75.2098,26.4615,71.6334,2.91726,0,1.31536,-0.703045,1.21322,11.184,128.329,376.839,376.839,3.18071,3.18071,2.74788,2.3758,4,6.06e-09
1,0,57.8307,0,64.3522,35.4299,73.928,-1.75461,0,0.161409,-1.76472,-1.02697,8.52421,126.138,233.095,233.095,2.54035,3.08955,2.42367,0.4765,4,6.06e-09
2,0,67.4295,42.8588,70.5735,53.9484,31.243,0.103652,1.66058,0.559087,1.11413,2.01324,142.188,125.431,200.858,273.525,0.94928,1.4781,1.40618,2.94369,4,6.06e-09
1,0,53.5601,0,88.35,44.2154,51.8667,0.398387,0,-0.664656,-0.292836,-1.17835,9.35948,124.216,206.286,206.286,0.72811,2.9693,2.77249,3.06977,4,6.06e-09
1,1,76.7961,0,50.8902,36.3762,42.3011,-1.30849,0,-2.33815,-0.263105,-2.55609,6.17281,130.769,209.963,209.963,0.399343,3.06883,2.89093,0.910156,4,6.06e-09
1,0,55.3314,0,93.8945,42.5293,71.5292,-0.791298,0,-0.0474816,-0.648727,-0.459369,8.43109,122.403,201.129,201.129,0.329417,2.3601,2.23983,1.91385,4,6.06e-09
1,0,40.8705,0,59.7283,41.8319,34.3933,2.62099,0,-1.18346,0.232434,-1.56406,2.90866,122.619,382.49,382.49,1.31255,4.44636,2.30137,2.86902,4,6.06e-09
1,0,36.9359,0,83.9864,49.1078,36.0678,1.68991,0,-1.04015,-1.06032,-2.23354,3.99864,128.12,307.699,307.699,1.14707,3.76114,2.58707,0.848973,4,6.06e-09
1,2,43.0587,0,49.2391,44.0492,7.92158,-1.84691,0,0.592431,-1.04286,-1.82068,6.11352,125.911,214.074,214.074,1.52928,2.74925,1.26805,2.67791,4,6.06e-09
1,0,81.1021,0,54.8382,21.4604,75.9612,0.50419,0,2.06467,-0.631407,1.687,6.52573,123.368,236.136,236.136,1.40883,3.40004,3.02078,1.79367,4,6.06e-09
1,1,72.4313,0,115.914,28.0452,90.4779,-1.40619,0,0.237664,-0.827732,0.0204637,5.2575,128.804,281.853,281.853,0.674837,3.5164,3.10851,2.00383,4,6.06e-09
1,1,34.3175,0,58.0968,46.2814,49.6519,2.58288,0,0.534509,-0.922352,-0.325526,4.85666,123.369,293.932,293.932,1.70261,2.55039,1.51942,1.15834,4,6.06e-09
1,1,74.8772,0,92.3657,45.9334,53.2936,2.02219,0,0.113522,0.0478937,0.236265,13.7889,127.69,292.937,292.937,2.04867,2.04867,0.744354,0.660579,4,6.06e-09
1,0,33.148,0,75.7624,52.6107,35.0876,0.679863,0,-1.27202,-1.6164,-2.66862,3.48323,125.403,229.401,229.401,1.92341,3.41375,2.80068,1.35796,4,6.06e-09
1,1,34.3083,0,59.6313,52.5295,20.3384,2.77479,0,0.0131011,0.977674,1.81384,7.53424,123.749,240.571,240.571,1.21085,2.80966,0.516953,2.99681,4,6.06e-09
1,0,121.436,0,110.743,39.5441,87.3884,2.00516,0,-1.33283,-0.961179,-1.73304,10.0941,124.746,713.884,713.884,1.33912,4.40735,2.87794,2.74825,4,6.06e-09
1,1,45.3015,0,106.989,30.4476,83.7008,0.341531,0,-0.177414,-1.21061,-0.720187,7.71796,125.223,203.132,203.132,0.72286,2.82177,2.77364,2.07289,4,6.06e-09
1,0,35.4636,0,82.843,50.3632,40.0736,-1.8201,0,-2.21446,-2.23487,-3.41268,4.93503,127.042,170.777,170.777,2.32235,2.33317,2.2996,1.83881,4,6.06e-09
1,0,34.6955,0,62.2374,58.8999,7.05882,-1.08664,0,-0.226726,0.183504,-0.460024,2.96612,123.491,171.712,171.712,0.185629,1.56561,1.30832,1.96406,4,6.06e-09
1,1,212.558,0,122.673,65.6321,187.119,-0.438594,0,0.998027,2.26893,1.627,28.18,123.681,647.887,647.887,3.25675,3.25675,2.92277,0.919193,4,6.06e-09
1,0,48.3121,0,103.211,42.2032,72.8469,1.03339,0,0.275953,0.171429,0.477416,5.313,126.041,202.912,202.912,0.853797,2.5395,2.42391,3.05131,4,6.06e-09
1,0,41.6393,0,68.8288,41.8285,31.4683,2.34611,0,1.03112,-0.157027,1.63497,6.87113,125.779,215.663,215.663,1.32071,1.32071,0.122817,0.236321,4,6.06e-09
2,1,51.429,44.9636,57.5044,53.9376,84.2134,0.385846,-1.45773,1.01786,-0.636411,0.376755,129.688,126.24,199.272,308.003,2.55936,2.99757,2.93019,1.93532,4,6.06e-09
2,0,57.8623,44.9237,60.2065,47.0008,24.7467,0.148174,-2.45077,-0.236165,0.965627,1.22363,188.802,124.436,175.595,397.618,0.932478,0.932478,0.849587,1.58351,4,6.06e-09
1,1,45.4102,0,76.0628,52.3238,39.5129,2.00766,0,-1.70785,-1.3125,-2.70151,4.16299,124.708,476.334,476.334,1.88317,4.32967,2.22284,3.01631,4,6.06e-09
1,0,44.4342,0,75.6831,41.6459,34.0463,-1.30056,0,-1.92274,-1.07439,-2.89583,4.75809,122.535,170.077,170.077,1.33065,2.36587,2.28259,0.0598922,4,6.06e-09
1,0,63.154,0,68.4557,61.5837,31.1832,1.01647,0,-1.03168,-0.839918,-2.21999,6.23697,126.86,281.699,281.699,2.59,2.59,1.5853,1.01083,4,6.06e-09
1,0,125.219,0,98.6879,52.1556,106.105,0.0212611,0,1.24229,0.331621,1.27128,18.2031,126.757,320.694,320.694,1.98724,2.90196,2.63257,0.798981,4,6.06e-09
1,1,69.5687,0,39.5517,25.683,52.2355,0.701707,0,-1.92011,0.847475,-1.4696,4.48382,125.423,254.274,254.274,2.17625,3.83006,2.79203,1.53301,4,6.06e-09
1,0,71.1529,0,87.5845,57.9937,74.5593,1.60401,0,0.507694,0.706592,1.02797,9.85029,125.839,241.73,241.73,0.714967,3.00964,2.80286,1.2312,4,6.06e-09
1,0,32.8511,0,67.1547,40.4413,36.0046,2.26311,0,2.05045,0.856393,2.80235,5.2482,120.976,165.311,165.311,1.17627,2.49768,2.48861,0.314091,4,6.06e-09
1,0,81.0569,0,97.1296,59.8557,92.8079,0.0752832,0,0.849921,0.928073,1.29512,5.50837,126.754,253.184,253.184,2.22484,2.22484,2.08563,2.75717,4,6.06e-09
1,0,78.8149,0,105.335,39.1689,71.6408,-1.15326,0,-0.698986,-0.403789,-1.10279,5.59239,126.93,228.488,228.488,0.662437,2.86831,2.8321,0.403696,4,6.06e-09
1,1,111.833,0,60.0788,28.927,41.4749,0.34713,0,-1.28331,0.698091,-1.39122,7.39465,124.782,259.583,259.583,0.802609,3.03478,2.5596,1.64727,4,6.06e-09
1,3,68.1254,0,33.9196,32.8754,33.4493,0.219002,0,0.679886,-1.98057,-1.73616,6.1768,130.919,195.857,195.857,0.954667,0.954667,0.836047,3.12677,4,6.06e-09
1,0,35.722,0,95.3167,50.1499,76.9749,1.69083,0,-0.461033,-0.148636,-0.643239,3.485,125.322,249.864,249.864,0.897713,3.27094,2.46344,3.04946,4,6.06e-09
2,5,199.563,86.1176,145.327,61.537,196.125,0.108009,-1.12838,-1.20424,-0.122146,-0.991818,291.088,125.943,484.883,584.173,1.09028,3.23689,2.95896,2.19399,4,6.06e-09
1,0,33.4389,0,53.0567,46.2924,64.3579,-2.60922,0,-1.62438,0.202094,-1.38132,4.56987,128.33,228.167,228.167,0.588334,2.52331,2.32318,1.66977,4,6.06e-09
1,0,39.3365,0,59.8598,54.6478,30.6085,1.08141,0,-0.797158,0.303792,-1.00223,5.24734,128.675,200.035,200.035,1.14544,2.3225,1.36564,1.20519,4,6.06e-09
1,0,47.2405,0,33.0969,31.9073,53.1194,-1.82617,0,-0.597125,2.15961,1.51886,5.4381,126.45,328.491,328.491,3.03013,3.03013,2.76968,2.04056,4,6.06e-09
1,2,37.3067,0,98.556,52.725,119.862,-0.850989,0,1.08937,2.17717,1.81811,6.18433,123.688,297.822,297.822,2.70956,2.70956,1.89122,1.51197,4,6.06e-09
2,1,51.6408,35.3877,60.9723,54.267,6.89179,-1.92272,-0.398114,0.183077,-0.461033,-1.50093,75.9081,121.052,231.437,260.695,2.36848,2.36848,1.08411,0.439328,4,6.06e-09
1,0,46.9351,0,58.5439,32.6853,33.2752,-1.19904,0,0.398844,-1.40351,-0.988481,9.47627,123.724,189.276,189.276,1.41874,2.88825,2.40598,1.42635,4,6.06e-09
1,0,39.7727,0,65.02,46.7025,46.3448,-1.11225,0,-0.0706809,1.15307,1.10134,3.75269,124.411,212.099,212.099,1.32391,3.07662,2.89494,2.06622,4,6.06e-09
1,0,48.9426,0,68.5893,55.9752,45.7562,-0.105357,0,1.75392,2.4862,3.13729,5.25107,124.801,279.406,279.406,2.55556,3.47295,2.93334,0.342571,4,6.06e-09
1,0,41.5751,0,70.5864,54.67,41.187,-0.607297,0,0.304667,0.828853,1.33125,6.46175,122.791,192.204,192.204,0.830599,2.83582,2.68518,1.1317,4,6.06e-09
1,1,47.364,0,64.7486,41.3029,91.2875,2.09198,0,1.39216,-0.489747,0.955861,5.48481,124.626,240.578,240.578,1.1344,2.9367,2.85209,1.30974,4,6.06e-09
2,1,56.1981,34.8955,68.0337,39.9682,90.5731,1.95381,1.94191,-0.143598,1.73654,0.954129,59.5303,127.515,240.403,298.981,1.96179,2.6944,1.69135,1.44217,4,6.06e-09
1,1,44.6848,0,51.7492,38.8395,89.6711,-0.965881,0,1.41179,-0.821435,0.666136,8.3552,122.936,213.79,213.79,1.94772,2.90078,1.66169,0.183527,4,6.06e-09
2,3,65.1195,37.353,92.9434,49.9212,74.8998,1.26289,0.0737257,0.694374,0.325649,0.985851,78.1172,124.251,198.766,249.881,1.17525,1.17525,1.02859,0.97107,4,6.06e-09
1,0,48.0687,0,48.4603,43.8967,16.4397,2.26162,0,-0.320818,-1.98659,-3.04796,6.00892,125.139,441.648,441.648,2.12215,4.04135,3.10862,0.435149,4,6.06e-09
1,0,46.6375,0,82.3944,53.6884,54.4204,-0.524601,0,-0.0248957,0.0880716,0.0492825,6.77724,124.954,187.559,187.559,1.20426,2.14707,2.08811,2.99107,4,6.06e-09
1,0,35.6749,0,67.4149,43.1248,62.8103,2.18482,0,1.4493,-0.0661829,1.49382,5.9423,127.792,203.998,203.998,0.442425,2.8798,2.78429,1.92882,4,6.06e-09
1,0,35.7941,0,77.765,39.0047,48.0674,2.51714,0,0.468471,-0.640549,0.227898,4.60622,124.313,262.74,262.74,0.840517,2.1876,0.767169,2.35228,4,6.06e-09
1,1,170.081,0,150.767,33.413,164.4,0.49666,0,-0.261796,0.917607,-0.0290427,8.35637,121.463,368.929,368.929,2.3537,2.3537,2.22815,2.82544,4,6.06e-09
1,0,42.4976,0,61.7398,60.2193,20.5962,0.370787,0,-2.27775,-1.57595,-3.74927,4.33344,127.896,271.799,271.799,2.63148,3.17759,1.75565,0.382972,4,6.06e-09
1,0,59.7391,0,64.8492,59.093,35.6812,2.95218,0,1.16793,0.507273,1.97006,11.5231,125.789,291.345,291.345,1.65474,2.52719,1.78972,0.353603,4,6.06e-09
1,0,34.8888,0,47.519,36.534,22.5664,0.652409,0,-0.00636282,-1.89848,-2.3689,5.84996,121.907,191.142,191.142,1.56646,1.56646,1.4212,2.66818,4,6.06e-09
1,1,66.0812,0,99.4722,42.742,111.604,0.575634,0,1.36819,0.0733618,1.28308,8.30847,126.296,230.179,230.179,1.32286,2.37541,2.23929,1.23869,4,6.06e-09
1,1,47.4099,0,123.884,28.3155,100.357,-1.66556,0,-1.32903,-2.12454,-1.91847,10.9628,124.227,177.118,177.118,1.47715,1.47715,1.43831,3.10125,4,6.06e-09
1,0,56.8138,0,88.0913,43.1244,54.0426,-0.141456,0,-0.0619237,0.53469,0.339715,6.93339,125.259,194.638,194.638,0.199735,2.49198,2.49071,2.30082,4,6.06e-09
1,0,40.5727,0,87.5126,50.6035,65.5457,0.268878,0,0.398007,0.789972,1.02926,7.80172,124.374,181.278,181.278,1.00491,2.67879,2.67568,2.68477,4,6.06e-09
1,1,77.9175,0,87.3156,24.6025,97.6155,-1.59171,0,0.551727,-1.5333,-0.0377517,7.6079,127.472,305.999,305.999,2.2973,3.77232,3.1042,0.129948,4,6.06e-09
1,1,33.4963,0,57.4223,49.9274,14.0125,-1.98498,0,-1.25638,-0.0528117,-2.61577,5.23775,126.518,183.118,183.118,1.77108,1.77108,1.61427,1.97881,4,6.06e-09
1,0,35.8691,0,70.9156,69.4895,107.539,1.15346,0,0.802935,-0.370659,0.336807,5.51686,125.507,202.345,202.345,2.39673,2.39673,2.37096,0.858935,4,6.06e-09
1,0,38.6166,0,72.4913,53.0378,20.4626,0.872549,0,-1.97627,-1.82859,-3.70905,6.17814,124.189,310.631,310.631,1.83389,4.09128,2.93647,0.446802,4,6.06e-09
1,2,83.5325,0,70.3184,44.4199,30.1984,0.822889,0,-1.08858,-2.15164,-2.92654,7.86827,126.996,354.815,354.815,2.20702,2.20702,1.10328,1.73858,4,6.06e-09
1,0,68.1458,0,85.2203,42.5165,114.399,-1.41427,0,0.474357,-1.16804,-0.172149,6.66071,124.128,276.271,276.271,1.9079,3.37452,2.79651,0.948521,4,6.06e-09
1,1,34.6131,0,67.4532,55.9463,12.4466,1.11217,0,-1.19739,-0.728627,-3.1569,6.05585,126.163,228.254,228.254,1.25642,2.84261,1.65722,2.0378,4,6.06e-09
